"const","linear","walk"
0.0081663873804555,0.0204885770153739,-0.0143266397359956
0.0335118706551065,-0.00766443048306842,-0.0479290585164679
-0.0453993173208631,-0.0418642040267364,0.014759499058177
-0.0618909451062933,0.00370145810160927,0.0166490703589806
-0.00870997552422981,-0.025952221781261,-0.0544315705637565
-0.00480269279717704,-0.0100467592085922,-0.0249394571008371
-0.021157043458137,0.0121888221243672,0.026414012673281
-0.018072041036988,-0.015611652605639,-0.0580943984980276
0.0489310819540802,0.0020914941465896,-0.0210534463517037
0.00751155649702351,-0.0169825963338671,0.0551908235634027
0.0159232953647744,0.0106565118109353,-0.0200899230746274
-0.0528815896233115,0.0147552491089876,0.032301592187671
-0.0442569257162559,0.0164030246987075,0.00078566602300012
-0.070770173444531,0.00526836516845086,-0.00245312842727469
0.0396518900173682,-0.022612664101916,0.0220651034895042
0.00849634109670172,-0.0689021181553791,-0.0230055985717019
0.0122667334266606,0.0633204529827787,-0.0178068686332741
-0.0514671802843055,-0.057754159131174,-0.0195130380388168
0.0341247367024737,-0.00112364975895479,-0.0138547096357282
0.0230456994493525,0.0189458980888094,-0.0515376246154415
0.00220885953218682,0.0219080510802619,0.07040174966257
0.0484768876624537,-0.0225755939063393,-0.0195530721962116
0.00309480777493548,0.0475515541069245,-0.0257288079633965
0.0568194510223635,-0.0566740130993038,-0.0147099493876603
-0.00516284940524447,-0.0240111448956841,-0.0163185619839744
0.000344546253557565,-0.0202850072386845,-0.0204659275826937
-0.0649213593914155,-0.0107763482849181,-0.00519131707775361
-0.005634601921783,-0.0199427938446711,0.039553071718862
0.00528217445485568,-0.0199457826032141,-0.00601579157499554
0.00893509246071489,-0.0330568737601329,0.0515277432016627
-0.0134060061744531,0.0531606518149412,0.0152991519509793
0.0164542112415423,-0.00357292247045538,0.0171048502489265
-0.0420872475896171,-0.0809452842605225,0.0134418448681349
0.0186273773553897,0.106883403527784,0.0240905185055941
0.0252376776841905,-0.0501827588649294,-0.0862598133274645
-0.0637858003761437,-0.0404229966913413,0.0416989925063559
-0.0273990046881827,0.0685044747156237,-0.0190885454185499
-0.0787714659444502,-0.00314140698221244,-0.0495287959576164
0.00439010542993534,0.0543447467426716,-0.0285657493581414
-0.073268533649108,0.105718536654551,0.0410527266190416
0.0240239357361849,0.0115300359681886,-0.0058584620987778
0.0125128060012122,0.0293485899734591,-0.0076380551087874
-0.0941414141906533,-0.00860820633131287,-0.0169856426443318
0.0335727339394195,-0.0074181786183502,0.0108136994529349
-0.0168212997633156,-0.0539649548111386,-0.00382298147223575
0.00917533646925395,-0.0428221345832925,-0.0290893697681824
0.000162606842318058,0.065590838304921,0.0053631625976065
-0.000162887692919056,0.0495107078538873,-0.0269739316071745
0.0135344701582497,0.0469944381096774,0.0290914915594653
-0.00258351339000618,0.0152998512788661,0.0090806940297386
0.0154185389067639,0.0905233652930123,0.041010340786365
0.0490551469271049,-0.108636240445918,0.0177821359697754
-0.0415342843440493,0.0151551498963202,0.0303979324247967
0.0137271861398388,0.0451375238349189,-0.016804078956688
-0.00894141670079107,0.00128248019990967,-0.0335202747045167
0.00130335291226849,-0.0115982849371086,0.0682440998178666
0.0168898345279103,0.0262594394467159,0.0330568631997942
0.0229341189660544,-0.0158808414532202,-0.0647194257680441
-0.0684265434567333,0.0315123448095892,-0.056374224640114
-0.0409393120295792,-0.0691940177980836,-0.0167431052640927
0.00959806057057752,-0.0828403026066508,-0.0196520768823099
-0.0154779885114121,0.0125887641984803,0.0541742585376209
0.106230401790789,0.0503898846817621,-0.00149931251480151
-0.0166492148542992,0.0557587373206799,0.0239998427936517
-0.00417250296628602,0.0753659270867629,-0.0192394888250327
0.0231162646662408,-0.00208057472852918,0.0246234178004614
0.0240283173646963,-0.00100901741016041,0.0561204378868747
0.013781342340127,-0.0888873101919601,0.0312690400524631
0.0208566269088346,0.0264199688976812,0.0213913262185985
-0.0375222122530898,-0.012703114309955,0.00861302877163617
-0.0805449812750474,-0.015775326523544,0.0209502048484352
-0.0358855868625923,-0.0109646729873922,-0.0946283450756498
0.0418532291519623,-0.00798773379620443,0.000153280103403985
0.0117851419343588,-0.053074138081376,0.0517352775971486
0.0592264073207391,0.00803117737501158,0.0925029048876314
-0.00555113752576875,0.0706226081152654,0.0257911626522195
0.0875994492916488,-0.00296895114983053,-0.0123650334900763
-0.00443110659094959,-0.0138033876905793,0.0379056840328957
-0.0484605584231844,-0.0152208153219343,0.0548606802909698
0.00968444385402745,0.0164457349377308,0.0544244577691956
-0.0346883459413521,-0.00487111533212958,-0.0835891550655644
-0.0110248341442435,-0.00797680379537791,-0.115695885620149
0.0218729238877501,-0.0106193433826131,0.0236536839733767
-0.0103790240742825,-0.0141974214242216,0.0014186410757287
0.00013753140780598,-0.0482822907573538,-0.035937235590471
0.0274846049902607,-0.026633827452243,0.00738122135821262
-0.00305240620462999,-0.00252027680793909,-0.0715249156880685
-0.0229933164244999,-0.0293181737840147,-0.00283880723187512
-0.0443983730241423,0.0421686283663952,-0.0115173408341742
0.00966874933953421,-0.0417232810977864,-0.0625008257365749
-0.0204893751855116,0.0594292180881459,0.00456295459535438
-0.0141971774231465,-0.0704698421412529,0.0370613476894381
-0.0276692866062294,-0.00587540726133251,-0.00910522652985568
-0.0256058687045545,-0.0257594058381331,-0.0141279821796377
0.0299815551681836,0.042703817580705,0.0389290855576411
-0.0328975560143047,-0.0406151634449523,-0.0216936685811651
0.0177876721166229,0.0323767131714053,-0.00272473171210574
-0.0298347748887275,0.012898485043999,0.00343572376543833
0.0430544940983382,-0.00185422434519478,-0.017069495391703
-0.010025102537783,-0.0248607435688695,-0.00199263590691345
-0.0126378490793757,-0.00632236874055481,0.0203668684159807
-0.0296397977990381,0.0101667989577678,-0.0141381295222754
0.00142069625252376,0.0191013938795686,0.0430327873999914
