"const","linear","walk"
-0.0184466399510452,-0.0250203353577565,0.0122592549766101
-0.0109926499427653,0.0383454774294721,0.0194400867685997
0.0494221984847233,-0.0164857137503728,-0.0943726425901965
-0.0251930752826403,0.0123999471274523,0.0226478631503565
-0.00375657345673341,-0.0211941841166986,0.0202730992338919
-0.0228197532151061,-0.0445013154807213,-0.0111828564651633
-0.0419462121587554,0.00829291227297446,0.0443535712919576
0.0165333159666455,-0.0463556542071473,-0.0196889383471963
0.0184529575999117,-0.00641706327988048,0.03654121397556
-0.00948580500870855,0.00805403312496289,-0.0385004751187356
-0.0168664354246794,-0.0578641473659264,0.031724461542914
-0.0130254550983873,0.0382495185019247,0.00720354823393721
-0.0174458962577141,0.0307564353163399,-0.0234364509639226
-0.0471781317857906,-0.0579312522273926,0.0428592243859385
-0.00649855104981787,0.0502713452898428,0.00501720866884059
0.0197043240489335,0.0123690918093896,0.0671735389532112
0.0358364630503906,0.0196636930804314,-0.0515089398959787
0.0435407353908332,0.0360654669022297,-0.0428806847393192
0.0371631130827174,-0.0962867067097677,-0.0122799764682119
0.0460269786400951,-0.0340352371436451,-0.0237007748834495
0.0965357723196382,-0.0638848088762017,-0.021608937271635
-0.0764049465878803,-0.0172092422636437,-0.000490672310208058
-0.0228571674510648,0.00390074227333251,0.0149071704413057
-0.0261733134606642,0.0218302463667112,-0.00279530121572327
-0.0802469955408809,-0.0211552831841655,-0.00713730790339995
-0.00480859910049636,-0.0332457751921772,-0.0801268097816821
0.0160232571192439,0.0386437063918016,0.0207989479598037
-0.0137404899768727,-0.0170320410276291,-0.00814518901307637
0.00241394026209118,-0.00157001989771344,-0.028616513356526
-0.0218409555858085,-0.0011815533247479,0.0328158104619383
-0.0175047243544139,-0.036885210082999,-0.0414164143589735
0.0267116945175785,-0.00895753545048894,0.032259180189995
-0.0399129734731831,0.00182506388687208,-0.0165041996442598
0.00143651620587087,-0.0135346801139826,-0.00904124878621593
0.0502889296807719,0.088023288236344,-0.0254912154188929
-0.0143075392349155,0.0159154547827431,-0.0475274076752847
-0.0364230002230554,0.00687356501068637,-0.00865188102486553
0.000662520768575647,-0.00533670945513599,0.00660409304447673
-0.00146259024502149,-0.0918410572659331,0.0320000920711864
-0.00264011557027505,0.0323065670330777,0.00923633467635904
-0.0174643125049369,-0.0494629294137742,-0.020752299690656
0.0308964665314161,0.0178914119560056,0.00934938840881705
-0.00766191368898517,-0.057478970532053,0.0136102784309017
-0.00868639603771759,0.00541093933731041,0.0118041538047035
-0.0922194232154053,6.15873159601765e-05,0.0243329433867074
0.0554497599957211,-0.00446394951366369,-0.0161749232889769
-0.01844720514273,-0.00838222155393076,0.00107357257906937
-0.00726073616664352,-0.00764201195299852,0.0207010330272936
0.012496077796526,0.0641638260765152,0.017368098794956
0.018369966728215,0.000626928634521517,-0.0702955553790534
0.00229365867710818,0.00224899843447446,0.0542531282767538
-0.00969558174532481,0.0235914676460148,0.0202368038355799
-0.0210866875830589,-0.0269295196789319,0.0257044033542894
-0.00163596171984448,0.0516558440876929,-0.0831291429086192
-0.0611975239865662,-0.00639639559172563,0.0318941558136512
-0.0483923909509721,-0.0253921841943779,0.0317513223369068
-0.0513285924982267,0.018447974198327,-0.0055401276662751
0.000295880415575267,0.00483888082974793,0.0131054575210106
0.056190254279063,-0.0213672493882585,0.0807829022690262
0.0421477530064995,-0.0796778181185755,0.00468482390168334
-0.0293871222122669,-0.025829829193233,-0.00307903825445843
0.0210185183005886,-0.0354122539050759,0.0372395169207989
-0.00806275283426516,-0.00546989266811504,0.0219140991741957
0.00641282578898184,0.034593175937237,-0.059865307827098
0.01797999941304,0.0452708513696368,0.0363341616622338
-0.0165473157852122,-0.0853556788866058,-0.00162861312495172
-0.0183199699008613,0.0273160508936144,0.00123992240571383
0.0320029797540207,0.0170107458826454,0.0128604078984322
-0.0232721338194586,0.0198117211294715,-0.0292831954845718
0.00242179923905381,0.0154417193230005,0.0723220781219084
0.020591152462216,0.0442007304168276,-0.0949725153202475
-0.0483558130429084,0.00690379602061233,-0.0247176119808707
0.0227609168245637,-0.0298909751888558,0.018370893188068
-0.00310167622340196,0.0175832199996742,-0.0667299475836386
-0.0525374116277574,-0.0438226618772166,-0.0154437887304092
-0.0407025371706661,0.0377205533005918,-0.000592317451655777
0.00865680036847948,0.059523303746316,0.0149302179055379
0.0300919510798753,0.0162645100575665,-0.0181426528546403
-0.0154647352900936,0.0381848326607593,0.0578853306862608
0.0174209298050563,-0.0461063726958688,-0.0454817879484596
0.0262703322330874,-0.022239927848369,0.00934521558444135
-0.0765374372291074,-0.0601404317060935,0.0150968881342741
0.0164852576994033,0.0130080409282278,0.0358008023273532
0.0298274420106641,0.0065616826336059,3.79032101812671e-05
-0.00972104876305502,0.0514664543181182,0.0102471370917417
-0.0860248731851929,-0.00844081100358812,0.0605529264909724
0.0264932527150161,0.000134739327738553,0.0166424130665541
0.0012866271676828,0.0141474789845299,0.0450058751929996
0.011391224525283,-0.0209050669386105,0.0614148464556143
0.0251630590040316,-0.0288346281381144,0.0168513484960512
0.00203947062234228,0.0242915501114893,0.00949498268376219
0.0309156155315792,0.0224428756401887,0.0303109889058078
-0.0204049512498508,-0.00159574067655677,-0.0208504884144795
-0.00319253985628488,-0.0160969814643239,0.00130600063792013
-0.00805966650782985,0.0579339786418112,-0.0102730610236182
0.0333872254092736,0.00569165392850057,-0.0177045206440146
-0.0128587111287747,0.0051190201960245,0.0514670858469634
-0.0205750112754928,-0.0224820608242884,0.0267355051904511
-0.0200972613905648,0.0242347014113506,-0.0710494330877459
0.0193896948118046,0.0320421601654874,0.0199860216637022
0.0265761958867806,0.0499442177404321,-0.056844057781376
0.0317892810608855,-0.0779572076753466,-0.0738409406402293
0.0855341537537172,-0.00177019561680635,-0.0306325389242051
0.0356089313918039,-0.0276606511522139,0.0296853028286395
0.0277361223343827,0.0378348429686588,-0.00402270446036046
0.00182003196417568,-0.00737445311304225,0.00288882110517674
-0.0169109324678616,0.0361588412085768,-0.0244727984990746
0.0169510746509851,-0.0214962056045023,-0.0634652542952389
-0.0211828645171939,0.00731087099771943,-0.0315758395029501
-0.0116910958370305,-0.0178570329930153,-0.0216964334268276
0.00518613012741041,-0.0255412355891262,0.0377416104965042
-0.0159475601338465,0.00323446719835957,-0.00937125166191177
0.0298291948876074,-0.0559280379847181,0.0747841977370026
-0.0300704521855036,0.04751253742358,0.0365133013579243
0.0205637035588494,-0.00140732309608504,0.00181106090141828
-0.025773188193652,0.0848382415793054,-0.0372454667401937
0.0114657601367606,-0.0202864049946103,-0.0150102338722924
-0.0206210132658705,-0.0516142263298963,0.0649860881752456
-0.0135504855102531,-0.00723500861264781,0.0278698417462352
0.0339694776885876,-0.0174016170117274,-0.0311597653765913
0.0330964862841064,0.0424095777051301,-0.000876562758235999
0.0240946034767591,0.030953751069147,-0.0222459026738152
0.0170087433522367,-0.0374894740090419,0.0120810219629756
-0.0259970577170353,-0.0280870012687261,0.015094931643893
-0.013200094523791,0.0618570345208268,-0.0245661662184085
0.0675580474912426,0.0886966118918289,0.0484827836585726
0.0253218117551239,0.0506102325992435,0.0450634334874029
0.053929074614757,-0.045523100749824,0.0797033371140855
0.0169322679949611,-0.0529363277390729,0.00945890736621513
0.00584712292868511,-0.0141607588358268,0.0239943776460324
0.000323004712316055,0.0450662700080321,0.0052563458396804
0.0254074245764587,-0.0124547156030967,0.00666183570549961
-0.0151044825280366,-0.0282298790157046,-0.0145842835703646
-0.0202110491479135,-0.0478553600969912,-0.0132365010378422
0.0159564028315008,0.0109252415723492,0.00020532599522749
0.0471258008490181,-0.00106960276898405,0.0258194686957279
-0.0173773893826092,0.0799998066229641,0.0107712187584958
-0.0189514576361798,-0.00811841476697805,-0.0512220706506572
-0.0184338935327509,-0.0450361395417211,-0.0140854299421813
-0.0085237479918502,-0.0511335775036396,-0.0158736273827824
-0.0028262588538247,-0.0122709731030319,0.00316425677388166
-0.0276366538469876,-0.00485162044830506,-0.0605950830732214
0.0891131533377024,0.034872664840563,-0.0292149050797943
-0.00401920194502703,-0.00561775956884303,0.0332264962746764
-0.00183392779507041,0.00712536800365715,-0.0795497233340316
-0.0136640662781761,-0.0365973399809832,0.0192800527823047
0.00116436106293212,-0.0171408907573526,0.0387280526886753
-0.0075556778748942,-0.0251186069474707,0.0103357160788448
-0.00241015265533099,-0.00433922889351868,0.029642059472965
-0.0331474963344027,-0.0118370234503524,0.0155017091957862
-0.00100016682903237,0.026479432478795,-0.00324464807735009
0.00959835103871065,-0.0348516645246832,0.0298064992580533
-0.0230824686941695,-0.0415137250245621,0.0164874360708546
-0.0137824423397708,0.0816744708660838,-0.00418346855808061
-0.0168928895584477,0.0149942335931416,0.0630988119713768
-0.00114509650615996,-0.106378817829496,0.0163996208222955
-0.0219549449405758,-0.0202746581822738,-0.0218315108872862
-0.00309236254711569,0.0133709015243619,-0.0368330306689802
0.000181419713900399,0.0377074086456845,0.0264493145548191
0.0389982109002488,-0.025695264419371,-0.0228278114664774
-0.0134339103029607,0.0313078964008126,0.0355610965335396
0.0093034803926394,0.0159099152597721,-0.0356140132058724
0.0570162621625682,0.0311558565558719,0.0357273501653564
-0.0394190893339633,0.000554265203391413,0.00319344456128828
0.0182429897653152,-0.00403118902740618,0.000114831520683256
-0.0343524107367021,-0.0180002236627732,0.0682728389344029
-0.0251779366795027,-0.00822400958844272,0.0126622625562862
0.0323434314508249,-0.00885612115387341,-0.0121454803693052
-0.0381468351931501,-0.0102120918164156,-0.039099491698961
0.0345034781019566,0.016814446767505,0.0126316280014297
-0.00344638725884483,-0.0263284419441541,0.0261956078558206
-0.0114111264937381,-0.020867597880953,-0.0289198925823536
-0.051325234349574,-0.0209648908397143,-0.0831744937640739
-0.017217691239558,0.0122284548027064,0.011217690693081
0.0261998248411119,0.0768759224805421,0.0602010215505822
0.0557508354197322,-0.0291854858490107,0.000868517106949288
-0.000169351296303133,0.043738380043205,-0.0102753919140973
0.00393168805780168,0.00782897719604078,0.0195320611256508
-0.061789491816264,-0.0408275444270068,0.00611868748767055
-0.0117445250175675,-0.0611127191109467,0.0087606892788476
-0.000835609123984726,-0.00553236956451508,-0.00596052382345263
0.00479376666145714,0.0687214369349094,-0.0223999489421848
-0.0295164418783789,-0.0375585479500941,-0.00287688248218909
-0.0497837358844718,-0.0142189360903596,0.0320449239898996
-0.0121820671204619,-0.0164966507372074,-0.0532377122060529
0.0433241364465502,0.0374635892466175,0.00523322810064253
-0.0117429744711386,-0.0119295493060933,-0.015822623302867
-0.0162265566120899,0.0125722001377245,-0.0809072969516598
0.0879715515496814,-0.038517839760012,0.00483501175137768
-0.000320634573924054,0.0367908845244108,-0.0466658312623802
-0.0267882349995739,0.0306377405898662,0.0246439865534412
-0.0459751883499201,-0.00264918931627522,-0.0365353075655047
-0.058613164950224,0.0339470855011405,0.0155535074898423
-0.035882259699307,-0.00538704659796874,0.00901119557320784
-0.0772186522082298,0.0123732435416021,-0.122645555523974
-0.0255747149140956,-0.00895557385967299,-0.088666706067097
0.00650464932193628,-0.0126577184722538,0.0256547390393476
0.0479334984212324,-0.0155396757687429,-0.0198340700670325
-0.00451940589962885,-0.0874833616156249,0.0173989641977099
-0.0159432478168093,-0.0208762248475286,0.00221940246286823
0.00460174853345274,0.00119853563086791,-0.032521589702773
-0.0409822307007135,-0.0307134339178752,0.0200694883079391
0.00938031654665861,0.0221898350037803,0.0108867973477414
-0.0453886871347168,-0.00236257630606629,0.0139411835262949
-0.00263078683033546,0.0161855123148116,0.00698236580937608
-0.0390043381688847,-0.0778148133484865,-0.00344517906494413
-0.0220950726817494,0.000345272248722495,0.0132030508469621
0.0414812449451984,0.0228131567674894,-0.0411252597413297
-0.0376671204667929,0.022658716308473,0.0583506393142854
0.00269139697162613,0.0669142009371203,0.0108161491176145
-0.0528852232357228,0.033344708077462,0.0161745295429989
