"const x const","const x linear","const x walk","linear x const","linear x linear","linear x walk","walk x const","walk x linear","walk x walk"
0.0172568702071014,0.0088735718701507,0.0130775200176134,0.00901562981765724,0.0049501039532491,0.0108821230804959,0.0254274015332886,0.0118607548781039,0.00859158437281959
0.0563351365536632,0.0549011619020729,0.0556516348884242,-0.00117507380841764,-0.00311598793168388,-0.00228810953550307,-0.0760020492427801,-0.0926328707027088,-0.074522188775044
-0.00599610132172967,-0.0219946191640351,-0.0187588275125151,-0.0487874007644473,-0.0328944325230273,-0.0371803984549975,0.0571725167354256,0.0428237342073485,0.0407395875445646
-0.0135086408921512,-0.0253040339600075,-0.0228442971532929,0.00711972598736921,0.00545834699542236,0.00623606398749099,-0.0441522783229558,-0.0194629945334527,-0.00960444584857573
-0.014532777319232,-0.0227597221847187,-0.0192250855339905,0.0124463696906695,-0.00175331069928319,0.00436009430759998,-0.00502377965464307,-0.00845222818953889,-0.0380454302219339
0.00485454836503751,-0.0207362498052284,-0.00379307479611496,-0.0629019642949658,-0.0487660900839431,-0.0539293791789852,-0.0267479401984234,-0.0226501381327252,-0.0220514005585838
0.0108702575798033,-0.00384047709730595,0.00355755986822381,0.0137967810950212,0.000933269494801547,0.00949869335129039,0.0356082104695558,0.0050674991318817,0.0185300884042242
-0.0175825481508459,-0.0292471728414628,-0.0186413074737789,-0.0203045926713138,-0.0302909759709887,-0.0279621824798698,-0.0160498352196222,-0.023047006999285,-0.0324360158434891
0.017215357848277,0.0345903035712998,0.0279265644794842,0.0234601457809682,0.0142718034590593,0.0180842393990982,-0.0142033813980526,-0.0200165747744655,-0.0168869277396057
-0.0185190513361375,-0.00638287988043984,-0.0123898684369544,0.0156864205998184,-0.0148288071176972,-0.0166804002369882,0.0264560896629082,0.0193252913889097,0.031828833110602
0.0281212454869207,0.0231340133179926,0.0214616479919874,-0.0586172052301808,-0.0359825803842587,-0.0455193173165499,-0.00310370155541662,-0.010631314509064,-0.0122776200558149
-0.0372491538501755,-0.0559343111860857,-0.0450506730790754,-0.042912869515417,-0.0081516290642768,-0.0188497158631383,0.0209283301689337,0.0229728563754843,0.0220554941680953
0.0143227074212192,-0.0122076280173214,-0.0122404575752652,0.00329060654081026,0.00882953042526857,0.0075590372790173,0.0434617711412876,0.0450608748088495,0.0206287533278515
-0.0182276134262996,-0.0264112725199953,-0.0295039147250276,0.0108709335078755,0.00817813517102106,0.0100912228543668,-0.0246622696635325,-0.0166328498353319,-0.0167865096078431
0.0021440766334872,-0.00339677152336532,0.00169801898471805,0.0807894157103052,0.0110175545642668,0.00856722045759811,-0.011810201707715,0.0203160484166433,0.00502704104670759
0.00619944021404045,0.0111929766678714,0.00653597549311963,-0.0470360841898785,-0.0263281784274981,-0.0426216535975838,-0.0154321166059873,-0.0354364252573416,-0.0265710322190677
0.00344583066542364,0.00765151058915886,0.00762655090278283,0.0246012103203227,0.0366735340038317,0.0294908067363761,-0.0130149815387842,0.00036393681312602,-0.00951193990341587
0.00829325936647624,-0.0158311944511376,-0.0175091754897617,-0.0135125682923639,-0.00867331140372829,-0.0181233321967722,0.051796779631533,0.0132287020854776,0.0028246685974932
0.000772299266867393,0.0226122349603768,0.0104911492922647,0.00973289023098001,0.00128689363343287,0.00278061372174704,-0.0260510537607818,-0.0324406126365632,-0.0257159232149103
0.0169514637549869,0.0328136218897509,0.0224134222774242,0.0311170220882268,0.0151996790629662,0.0209259756772593,-0.023425177851664,-0.0094047836418637,-0.0186528907691498
-0.010820632422088,-0.00797722251486923,-0.00720055783026709,0.00918697119308573,0.0161421630463037,0.0107729691925713,-0.099038358218676,-0.0682734786895681,0.00743289967967314
0.0468636477143798,0.0596695777532418,0.0489755236299451,0.0548825730844169,0.028986828622788,0.0132704146648864,-0.0222434142729336,-0.0281172059554887,-0.0104721905143174
0.0230882213919847,0.0274789993434694,0.0227314499207177,-0.0111426973703332,0.0252168088741958,0.0145583163435713,-0.0040954612646828,0.00337219856777289,-0.0128413871010914
-0.000602197374756919,-0.00731910260545904,0.00486148637761313,-0.0716919687401161,-0.0389093487289215,-0.0549428576199731,-0.0164738165473343,-0.0396164525154482,-0.0217858274101103
-0.0109701309521355,0.00644529634303093,-0.00576855908259721,-0.044618031655243,-0.038218808720406,-0.0404437391710323,-0.00560108198087779,-0.00496343340207113,-0.0056193109307625
-0.0271033839160115,-0.0221497059207921,-0.0238881640077103,-0.0217476875966742,-0.00159547971088597,-0.0152058238432667,-0.0294337698392236,-0.0263056424539421,-0.0237678768432933
-0.0335718113351451,-0.044909753120858,-0.041882752396125,0.0089782267323566,0.0161222177238994,0.00952025226051689,-0.0087442477607696,-0.00132306754992423,-0.00863324074013422
-0.00613492394612813,-0.00817370979614029,-0.00748691355542475,-0.0444195896586087,-0.0146269006580686,-0.032154380360372,0.0348696768096363,0.0294835883132328,0.0381297123853769
0.00741297902759397,0.0109014469498079,0.00861242233771875,-0.0268508955293754,-0.0228698748840874,-0.0263574733152337,0.00682292743201562,0.00419492219453399,0.00156029386241652
0.00201194916686853,0.0037903506390019,0.00307563568406388,-0.0595225166185576,-0.0616121964277052,-0.0503089643575593,-0.0375196512124836,0.0147324126902869,0.0369267663434598
-0.000456268370302833,-0.000946691577492838,-0.00122946938289838,0.0314757544873375,0.0328947155904307,0.0340245763464496,0.0579128356969934,0.039907241345266,0.0463616915878085
-0.0163627050137755,-0.0137424826864317,-0.0142172738421352,0.0252495603014651,-0.00123253578176816,0.0106713487311408,-0.120317108151931,-0.0703431462680266,-0.015148746721633
-0.0050920021801969,-0.00758467542573701,-0.0108820933028934,-0.0790806296938187,-0.0795887800100923,-0.0794476642040786,-0.00509537697389489,-0.00755156634561155,0.00247223461721008
0.0643352786004074,0.0418764668818598,0.0518968201523197,0.0728272010575219,0.0769596273474564,0.0777274424672212,-0.0259822448242815,0.0181438928752972,0.00830074648260681
0.0363138425371872,0.0175900299184606,0.0289524906877168,0.0165591963170805,-0.00534009063809815,-0.0128932533470114,-0.0281542169797474,-0.0695260686612037,-0.0640238490492446
-0.0387536850327628,-0.0547994278577973,-0.0461022386624257,-0.0289220932968367,-0.00886624727483853,-0.0203549849852026,0.0206930123008379,0.0322175310207858,0.0345396660332232
-0.0238457601920015,-0.023820473970299,-0.023753594614694,-0.00156650495510446,0.043431990216565,0.0364769357771432,0.0393010562224846,0.0223813638115332,0.0154693094097448
-0.0523755687597324,-0.0618807969062184,-0.0555787252417975,-0.0144024683687635,-0.0130287177094233,-0.0124633241769824,-0.0520929769592922,-0.00481243136130011,-0.0384561921556628
-0.001651635589212,-0.00464455119094609,-0.00191746910598267,0.0469920037089726,0.0479597583803758,0.0480859550842148,0.122739066234718,0.0366658048879723,0.00728462112071349
-0.0131636743231907,-0.0505907401970908,-0.0316686192204839,0.0386340704362163,0.0520552330219148,0.0568032959868266,-0.0235511598824402,0.0386067018018011,0.0353337154754242
