"const x const","const x linear","const x walk","linear x const","linear x linear","linear x walk","walk x const","walk x linear","walk x walk"
0.0028446721964045,0.00976959155571222,0.00268082198976993,-0.000136432127277097,0.000551297179106847,0.00142532410178109,0.0145277627032595,0.0216015725470199,0.00817944535418197
0.00735584215520879,0.0123912959808002,0.00871443590765542,-0.00166863877044543,6.61365529482927e-05,0.000803907372649126,-0.015038438399154,-0.00881039205035872,-0.00943545121567702
0.00574899822046637,0.00743958580871962,0.00788226465442332,0.149532611611508,-0.028678129192837,0.0108536953239503,0.00781147859110454,-0.00780782535974422,0.0144553334436477
-0.00523537457231606,0.000685805728628336,-0.00413078620314121,-0.0853371183970409,0.0199765402894572,-0.00156822844783289,-0.0546926947243715,-0.0561821256411588,-0.0317913226344541
-0.0189001170257651,-0.0175493517439739,-0.0200199869779661,-0.00659185062837175,0.0139339201868813,-0.00397495533651637,0.0839282280266048,0.0384572730921372,-0.00396095577941832
0.00634485165158316,0.0121721569970533,0.00875023899069349,-0.0462830041523712,-0.0096071326643215,-0.026264578009672,0.0138980398625209,0.00491505093493005,0.0145703967450757
0.00616708264188903,-0.0269355076394113,0.00112470857506197,0.00166582270416138,0.00156199840870508,0.00335675041550798,0.0628178358453977,0.010652355282896,-0.00944145859338591
0.0036140178385855,-0.00407324371787932,0.00524095861551754,0.0109206939564357,-0.00698054990086194,0.00127185587252954,-0.0942308588273836,-0.0705134292146273,-0.0469560599597524
0.0128261846524274,0.0118150558047376,0.014167359889297,0.0560663411453982,-0.0034208504005554,0.00842029047840492,-0.0373520951458208,-0.0511649526127804,-0.0412861240297785
0.0118390646913693,0.0131301475911585,0.0127570053011863,-0.109515963974341,-0.0213408521327592,-0.0493563807494295,0.0369334141693377,0.0291223433548194,0.0393387459827184
0.0373441539139039,0.0376722236593529,0.0350991992830545,0.0406428957813991,-0.0348654549591483,-0.0116943256795068,-0.00711197928035912,-0.00972850099395317,-0.0175280638259876
0.0276177004824992,-0.00110489914439271,0.0179571990418325,0.00124691017176827,-0.0019133137654054,8.56851349363627e-05,0.00337977296099098,-0.00559639812357135,-0.000844109556304928
-0.00399575611483005,-0.00583406250711183,-0.00457378860727176,0.0839692878742141,0.0039002039570708,0.0200334436850526,0.042801495898084,0.00669595577521492,0.00585654015368491
-0.0052476022207083,-0.0245586381140569,-0.00822425649842035,-0.0603675234181676,-0.0109150335725516,-0.0413545502949223,0.0289034207614125,0.0241536185795191,-0.0205493824610622
-0.00271050583776398,-0.00379109205831125,-0.00371179965086183,0.0693975551017262,0.00808973471399679,0.0048271052361186,-0.0807273457813372,-0.0546963938058189,-0.0242705037104516
-0.00672678834791537,0.000398142556387232,-0.00629052748825926,-0.0288809909330832,-0.00925713609118013,-0.0130783985337197,-0.00393306061107487,-0.00271868819357865,-0.00279294559173528
-0.00150778378075245,-0.00717481161157435,-0.00392087560725579,0.179247969377165,0.0257483020534415,0.0741234852326805,-0.0130671366950601,-0.0888211976115102,-0.00871152027775526
0.00330668792326838,-0.00529539595598566,0.00632548884477813,0.133673256542737,0.0145750147754005,0.0286979082689427,-0.000586898945903053,0.0304850589040878,0.0472627764832279
0.00505370408818556,-0.00884022196947981,0.00289126076769325,-0.0732041270073381,0.030214871471985,0.00828162570823343,0.00256862611331521,0.0470280012028405,0.01176928243013
-0.0102510375636877,-0.0263318480286134,-0.0200175630758877,-0.0374226327606167,0.0153471152443349,0.0129601745431056,0.0333640684590412,-0.0586100853444735,-0.0262884615325379
0.0163931923722246,0.0197742545202956,0.0170139733140698,-0.0889462019045997,0.0171972980380988,-0.00568096676616081,0.0880489653227725,0.0215025041781062,0.0252358877838257
0.00990124491773106,0.0229501193693944,0.0122372586759935,-0.0407349493470872,0.0141445683023986,0.00540658451794118,0.00823046543872326,-0.0195421433251885,-0.00807980693724777
