"const var","const bias","const 95 contain","linear var","linear bias","linear 95 contain","walk var","walk bias","walk 95 contain"
9.23157918277142e-06,-0.00236246559786864,1,0.000506927221200656,0.0381065676259056,1,0.000794207341371363,0.00773531756290724,1
0.000318256240811144,0.0247456964139848,1,0.000471872911552049,-0.00431880712955576,1,0.00107585453040508,-0.00571764686115417,1
0.000189796245166319,-0.0169683977346461,1,0.000119194318013179,0.00333857520394197,1,0.00126249484509866,-0.0354294069371762,1
0.00016354827200275,-0.0574441771317196,0,0.000454029174739314,-0.0278443821368708,1,0.000853734216598922,0.0346422509781221,1
0.000379565343076737,0.0657489669975616,0,0.000796591979705865,-0.113943340329761,0,0.00135110055749931,-0.0278183316989751,1
0.000288093434201389,0.00914339133212994,1,5.40113304435525e-05,-0.00340739625797363,1,0.000842388152538058,-0.0572086464512974,0
8.26404725163082e-05,0.00958771073686311,1,0.000473243372230068,-0.0164822069099538,1,0.000151601987461048,0.0199065783928525,1
0.000318830005002876,-0.00379075767846215,1,0.000783496248735202,0.0156246035703791,1,0.000635050101917584,-0.0234994105393433,1
0.000286765809760995,-0.00664525233922875,1,0.000732953970933349,-0.0540475677630666,1,0.000892972625914009,-0.008191665630783,1
0.000136092200021769,-0.00705549189863353,1,4.22653988996158e-05,0.014466800178739,1,3.41796748178594e-05,-0.00669429842455833,1
0.0003706321679912,0.00932309472206416,1,0.000110811010453984,0.0119402232326419,1,0.00155902797446558,-0.0556499927024727,1
0.0002860374840534,-0.0317926402134679,1,0.0010368738748621,0.0320345859328739,1,0.000890996948549419,-0.0340466665341896,1
0.000231147002161157,-9.30928935561903e-05,1,0.000933921687117798,0.0278545570005809,1,0.000669185832695446,0.0153474835213152,1
0.000350390217203532,0.0124963960857453,1,0.000428372793053112,0.0277717735736602,1,0.00122066245322122,-0.057187859933475,1
0.000321013104348432,-0.00928036435744539,1,0.00115345019442326,-0.046311764517129,1,8.78718027183625e-05,-0.00111051861633739,1
0.000239932951035534,-0.00427080532120505,1,0.000144961961056369,0.00257495049075285,1,0.000152618608626178,-0.0156963532331958,1
0.000414851372121354,-0.0199633310156758,1,0.000924623427488382,-0.0139811854032058,1,0.000154124025949205,0.00884258751722433,1
0.000305904584442215,-0.0214186870256929,1,0.000362475117523211,0.0251156985011951,1,0.00133138926157773,-0.00937417979193245,1
0.000366838584046428,0.0223310522405111,1,0.000786361383403645,0.010978201637725,1,0.000297964347515204,-0.0129155720973112,1
0.00026535518933261,-0.065792664105865,0,0.000836799214566382,0.00571975980034084,1,0.000564502288123009,-0.00201593544941969,1
0.000460093642184652,-0.0299771238927171,1,2.19424400444764e-05,-0.00773835474584272,0,0.00114145644506069,-0.0151079258337147,1
0.000147908483041709,-0.0157088735491762,1,0.000714367188651086,0.0087477840791651,1,0.0015641502102679,-0.00841542401820466,1
3.35773687149833e-05,0.00463645287480826,1,0.000833436640661579,0.0133080981051594,1,0.000207472211853135,0.00322761780412384,1
0.000263931137204416,-0.00254207254844602,1,0.000346782971268521,-0.0135636880544355,1,0.00115390704201453,0.0258276009108694,1
0.000308077435709183,0.0391589964346218,0,0.000763195086067234,0.00592559977282181,1,0.00140822366819249,0.0298212208861677,1
3.05096751701583e-06,-0.00703136580907926,0,0.000302886319358835,-0.0257762830471058,1,0.00142568261777957,-0.0410407463150071,1
8.26872928185174e-06,0.00100985621230977,1,0.000169255320276875,-0.0318836682808792,0,7.37140792001771e-05,-0.00509920651268508,1
0.000309876070504388,-0.0181656772369135,1,0.000470779353111406,-0.0268009571227729,1,0.00154431265993706,-0.0395778421133816,1
4.16951379947088e-05,0.0030992914802318,1,0.000893971855763957,0.00602059958502632,1,0.000675307197560381,0.0327906570669371,1
0.00040533801211305,0.00241890399479516,1,0.000717393183340197,-0.00959123687307017,1,0.000301628952325201,-0.00180613400611251,1
0.000272522087048058,0.0262263844330444,1,0.00106083701324809,0.06121282049349,1,8.19408964023539e-05,0.00712180448301088,1
0.000305937784416543,0.0267538679550419,1,0.000608400307566204,0.0154713981196893,1,0.000211255133870374,-0.0122916372654978,1
0.000277375006906054,-0.000885725662483294,1,0.000561920928732883,0.0293351788414999,1,0.00142256387619382,0.00824653955344701,1
0.00059625244498561,0.00902918206106296,1,0.000409355232303743,-0.005594744385369,1,0.000432002010529291,0.00742074661894709,1
0.000261352707576499,-0.0149585566739993,1,7.32663942356801e-05,-0.00499729263400994,1,0.000650555935503073,-0.0260900441338593,1
0.000198260880440236,0.0184005274276011,1,0.000600856471883673,-0.0499959663505107,0,0.000734874322905631,-0.0068496603515622,1
6.24618762612615e-05,-0.000989056330861132,1,7.50248839198036e-05,0.0122381102361008,1,0.000750022375848873,3.82026066881869e-05,1
5.79761489865902e-06,-0.0188318966435899,0,3.03821077461778e-05,-0.00462361583716348,1,0.000625064698639673,-0.0123694764130191,1
0.000392321085239157,0.0405466439014031,0,0.000870828822050874,0.00112316816887115,1,0.000477645878163759,0.0173885364252259,1
0.000378069235696252,-0.0117216469213123,1,0.000308334297698544,0.034147329668723,1,0.000271337964737706,0.000299465274198218,1
0.000347451322249033,0.0222760649370959,1,0.000761386450351817,-0.00824706514705487,1,0.000663557666682764,0.0261918321351504,1
5.69017987839358e-06,0.00203621879485472,1,0.000778745919574454,0.0133722832735561,1,0.000800382831951375,-0.00292060718830034,1
9.71506815503039e-05,-0.0306267563900938,0,0.000929213951167428,-0.00950605460540266,1,0.00120761022646457,0.01256944876931,1
0.000173692605875564,-0.00367592581501508,1,0.000397853593143287,0.0161840846391226,1,0.000851521832004212,-0.0163057347151578,1
5.88127086843336e-05,-0.00872203468240951,1,0.000959869720047103,0.0119906016131071,1,0.000803781892100502,0.00587028260693279,1
0.00024393505729149,0.000826537655880782,1,0.000464468713944151,-0.027071382101779,1,0.000358419810233014,0.0315719982533503,0
0.000544643580350662,-0.0318639958461041,1,0.000539163708264408,-0.024355922169973,1,0.000252569781729281,0.00463773778304959,1
0.000225979834229074,-0.030798962127181,0,0.000554524221435973,-0.0128929650087688,1,6.44046985049915e-05,-0.00422840811704847,1
0.000428378096840522,0.0192163561309113,1,0.000873572356599926,0.0646568063105944,0,0.000978965347481853,-0.030519030663423,1
0.000224444009888043,-0.00372917493968516,1,0.000145039358254135,-0.0155485126159228,1,0.00136866589384839,0.0498959975586039,1
0.000254891697271797,0.00258496311058687,1,1.01541706921824e-05,-0.000331009651636813,1,1.00280826266445e-05,-0.00274740743982371,1
0.000210679672854987,-0.0195183279570088,1,6.06739506876343e-06,-0.00210061582645715,1,0.0003737727403096,-0.0136460767037824,1
0.000232645371113389,-0.0280319618370365,1,0.000512590335720514,0.0039630382457736,1,0.000833588538173047,0.0420670414540004,1
0.000119266254512001,-0.00903626794979842,1,0.000901393986061103,-0.0113400701997601,1,0.00128673888889452,-0.0362293085093478,1
0.000416973713998989,0.02582718365043,1,0.000608751715478172,-0.0369024223372696,1,0.00162900434450567,0.0404734683982341,1
0.00016209682360587,-0.00177871970153479,1,0.000932016719468964,-0.0115023053595592,1,0.00144506292112456,0.0174579734026739,1
0.000271878993774505,-0.00457560321390049,1,0.000793126574767457,0.0177557696013511,1,0.000804764781459161,-0.00105728985059694,1
0.000317700369703756,-0.00150514577167205,1,0.00045304469835618,-0.0476297967589836,0,0.00123256016368218,0.0186546353136537,1
0.00028151139296106,-0.0125993723971713,1,0.000879368324939501,0.0287740165577156,1,0.00122518299593474,0.00768070923110542,1
0.000303039181697592,0.0272319325116809,1,0.000871869090561016,0.0372222909932129,1,2.5184473362162e-05,-0.00571945337357249,1
0.000197883336766786,0.0023350283033402,1,4.12558069348288e-06,-0.0006181645838392,1,0.00191971653352371,-0.0582451685945986,1
0.000268820699857071,-0.0124027921702173,1,0.000195751362492761,0.00314825581892206,1,0.000394210565031168,-0.014385851485496,1
6.68921123938773e-05,-0.0240462640904572,0,0.000764740519462488,0.00407632586540663,1,0.000600018817594603,0.00891319822268825,1
0.000330011433532354,0.0197312073855,1,0.000921946415709127,0.0179056675966961,1,2.15892154934619e-05,-0.000351863152337484,1
0.000232852219555119,0.00388566091501408,1,0.000653306865752281,0.0266600718106116,1,0.000251840894311168,-0.00444230695581571,1
0.000300682696643148,-0.00735441279032331,1,0.000189665834916534,0.0226793149491657,1,0.0010801533079433,0.0625082418527816,1
0.000357005960610929,-0.00126634873569115,1,0.000915103147546581,0.0158474201903073,1,0.000280941311242145,-0.00998064956289182,1
0.000309832110388922,-0.0215971380399453,1,0.000801323533555216,-0.00248613057775965,1,0.00174559986541095,0.00522681089907184,1
0.000274675150299341,-0.0228477742144289,1,9.2326841990229e-05,-0.00512317109133764,1,0.000456026662598283,0.0143745725516887,1
8.33325519360499e-05,0.00889614005201704,1,0.000828214033408117,0.0183131565134889,1,0.000490579300299385,-0.00565799247900636,1
1.94554909608709e-05,0.00135813492792481,1,0.000727224048442418,-0.0136695953149453,1,0.000425850223349048,-0.0263615965688998,1
0.000246425098695429,-0.0314126056662745,1,0.000662257153128434,-0.0539123776253956,0,0.00160129984248236,-0.0313773327478422,1
0.000404876182902301,0.0264539017030453,1,0.000523109711826064,0.00718779822736204,1,0.00155579929169212,-0.00280568772329959,1
0.000435162589443004,0.018050965812993,1,0.000867674559238066,-0.0161314266249525,1,0.000340627943091391,0.00100580647614368,1
0.00022672450735892,0.0151850351931898,1,0.000873900480345035,0.00804680554839987,1,0.000475709625818345,0.0110915025531788,1
7.66133121062835e-05,0.0114557086565117,1,0.000893132883783296,0.0157741969146031,1,0.000183473643037097,-0.0100704331740389,1
6.48922224029771e-05,-0.0223157695816288,0,0.00107909353128927,0.032269995482321,1,0.000254163048242606,-0.0101210285344583,1
0.000190672452716237,-0.00191866267788332,1,0.00036821273130559,0.00385957151090888,1,0.00104382448958124,0.0902280278243178,0
0.000414935787865047,-0.00648003049701795,1,0.000911273369047071,-0.00317836436534302,1,0.0012613924970774,-0.0395012068769928,1
0.000283237196674862,-0.0309578161711758,1,0.000848433936938615,-0.00693303231957931,1,4.0055364382608e-05,-0.00317370692431374,1
1.37832972112447e-05,-0.00199274643551827,1,0.000783855591310479,-0.039234114499305,1,0.00119014440465974,0.0108493977718259,1
0.000167951714570872,-0.00386850426321705,1,0.000517590343665138,0.0707875254456568,0,0.000943945714916965,0.0442640909770291,1
0.000255335189409762,-0.0230130655973561,1,0.000251239222943437,0.0265585273339226,1,0.000884603622229019,0.0203193964397647,1
0.000315579787637005,-0.0378892432645814,0,0.00098870291085903,-0.0189563753364353,1,0.000194934422868183,-0.0357887104464308,0
0.000316474813035826,0.0188899225393762,1,0.000891041008820275,0.0646817696571016,0,0.000836501765117322,-0.00430401715772627,1
0.000263799334661809,-0.00100776664262403,1,0.00091236571464767,-0.0085374196183568,1,0.000689754583958135,0.0201698210863455,1
0.00019400424885655,0.0392158589499897,0,0.00011723659238773,-0.0121713992464227,1,0.00112075513291901,0.014890954214133,1
0.000330821471973046,-0.0540163118493193,0,0.000860600967834865,-0.00941230966793249,1,0.00118645429024858,0.000446727964433874,1
0.000388764772811077,-0.000807327764334786,1,0.000395020302648685,-0.0166319267697378,1,0.000200918880060453,-0.00297714795455288,1
0.000159412066753006,-0.0868546624597669,0,0.000758854318416482,-0.0185973564630831,1,0.00063993137800905,0.0107085323758219,1
0.000336635793309826,-0.00723006980782692,1,0.000359788060195161,-0.00761705999173978,1,0.00113633398062354,-0.0435259857085044,1
0.000206484232868774,-0.00543581761913492,1,0.000419210241534913,0.0110360203378068,1,0.000333881096326861,0.0142518980316996,1
0.000275432615845165,0.00912507070014401,1,0.000919065856269321,-0.00421609552918206,1,0.00160227535999695,-0.0103394693279676,1
3.03456688854819e-05,-0.00665582283340199,1,0.000767520639309508,-0.0404431104408278,1,0.000337723001889584,-0.0250511640950127,1
0.000243318723048816,-0.0449184503810969,0,0.000447170063911324,0.0243240139262504,1,0.000888588050826002,0.0417926867747546,1
3.31270135304518e-05,-0.00956330466301281,1,0.000120609237160425,-0.00416844337808233,1,0.00170980788301376,0.0213015937482662,1
0.000413242650532678,0.00417274047689076,1,0.000462314984692377,0.00318421201334629,1,0.000396898460234007,-0.00141071853189689,1
0.000301923314671747,-0.0291115892346345,1,0.000722289211235356,0.00294636973987522,1,0.0014338472350121,-0.0269809862251299,1
0.000135645834968981,0.0150526765803362,1,0.00067875446088563,0.00274396763935347,1,0.00053466535325659,-0.0497018080098945,1
0.000104691919800778,-0.020016367634448,1,0.00092837868246218,0.0136486991356053,1,0.00158222922766687,-0.0436893524543061,1
0.000278891101099615,-0.0183517120811525,1,8.87662936890185e-05,-0.00245854361157327,1,0.000766870541697986,0.0298548515230806,1
5.51916616738367e-05,-0.00161276791654193,1,0.000857601537657876,0.0161614224937792,1,0.000183326322053213,0.00593256998069713,1
6.07971288699648e-05,-0.001489764294374,1,0.000286176987359737,0.0108215865537585,1,0.00100242420153868,-0.0322656845853897,1
0.00036953066969111,0.00218970655109374,1,0.000547874858808375,0.000666075684134709,1,0.00106120705361184,0.0276809016527485,1
0.000436935539192964,0.0118735419483025,1,0.000537260175306411,0.00500703267931857,1,0.00120031799491547,0.0127043562151243,1
0.000121489816911269,-0.00221740498692979,1,0.000874750827472031,0.000405694991285732,1,0.000289533932071857,0.0261796119989204,1
9.20319658686557e-06,-0.0131186254402833,0,0.000341682033389844,-0.0166848300974441,1,0.00103243727460128,0.0483257179609067,1
0.000212185978767361,0.00815887969052392,1,0.000379283293172491,-0.0155337802811391,1,0.00151030762988815,0.00353329261132873,1
9.7436271776927e-05,-0.00435849154977594,1,0.000135507802638061,0.00710798825214742,1,0.001050070229892,-0.00842406190443665,1
0.000275047020210042,-0.0103528568053849,1,0.000739306718709047,0.0210619247093577,1,0.000680089791356114,-0.00722909325376542,1
0.000151989751444025,-0.00420655068486253,1,0.000989560300539489,-0.0224035182699531,1,0.00104092059421036,-0.0105199313439269,1
0.000165861764399639,0.00412252732374438,1,0.000505954410927852,0.010096101355796,1,0.00117563298469638,-0.0288471751125829,1
0.000355129171078281,-0.00237409299625635,1,0.000215414941888109,0.00854960491917788,1,0.00134347213957145,0.00981801551270858,1
0.000334544058611023,0.0382427004023488,0,0.00079324529795424,0.000899426804012671,1,0.000790134759607586,-0.0216482058990476,1
0.000335385088660362,0.0153105473746052,1,0.000660509968916968,-0.0450018051721903,1,0.00169388766479451,0.0252302156912357,1
0.000313145925828375,-0.00916569161467184,1,0.000621538927938765,0.00354010004833016,1,0.00104083250248973,0.00821677173034141,1
0.000191305848431241,-0.0114238871644556,1,0.000812506153419707,0.0288382568001487,1,0.000190854890018167,-0.0161957307183423,1
2.78253194700175e-05,-0.0129750158420405,0,4.35550400550386e-05,-0.006499333449411,1,7.7004256003878e-05,-0.00779363704106507,1
0.00042268474082608,0.0900358160231712,0,0.000696424077692352,-0.0201739876618346,1,0.00124020875055586,-0.0339246621489161,1
0.000364070284936729,0.00665509598006297,1,0.000517275709838643,-0.0182425208491745,1,0.000877579542923986,0.0287892454688619,1
0.000339084541759568,-0.0116125550872146,1,0.000727257444821524,-0.00447652579257546,1,0.000180356324727285,-0.00480562568074377,1
0.000235353012288787,-0.0360967296569176,0,0.000626173975211707,-0.00273858974899821,1,0.000817323816916516,0.073011891982382,0
9.49367794068797e-05,0.00627815783127028,1,0.000336585481230482,0.00532616415410175,1,0.00122740989725386,0.0154394489027201,1
0.000262122508380793,-0.0231657354112787,1,0.00109800727137714,0.0388674784208332,1,0.000441627184315929,-0.0195333025654153,1
2.72717919044314e-06,-0.00129162773434421,1,0.000805902722099456,0.0370322670569275,1,0.00112163218985513,0.000947567447322495,1
7.25871496553124e-05,-0.015780138733038,1,0.000563585642501062,-0.0633894660471187,0,0.00115084805178419,0.00401606815969369,1
5.18836619454702e-05,0.0128349399441191,1,0.000823937815198671,0.062765788909642,0,0.000718916975398124,0.0145710130963157,1
0.000245058118496627,0.00383248061018734,1,0.000429730501989664,0.0320124843690102,1,0.000211566106880488,0.0171533779306291,1
0.000428520196880502,-0.0372411932506754,1,0.00049781343767152,0.0103952281862837,1,0.00137218371042249,0.00426210349618611,1
0.000131416109186081,-0.0266606238447675,0,0.000340464812965269,0.00794230630852677,1,0.00111102367507071,-0.0531117554852661,1
0.000224686592048108,0.0374518031356659,0,0.00055869189543164,0.00989389367638505,1,0.000893674520110182,0.0340089141615689,1
0.000237670895174569,-0.0175254176948613,1,0.000911123555618584,0.100709862315365,0,0.00113219323840916,-0.00825638796801365,1
0.000333413025671109,-0.0170078040729713,1,0.000839096999848807,-0.0155385533515306,1,0.000788164895969728,0.025728040613846,1
0.000356107701940303,0.015634772701722,1,0.000754702789514026,-0.0399068665007702,1,4.42210989256959e-05,0.00312556284230892,1
1.8556217834337e-05,0.0104394203116624,0,0.000721792451547823,0.0166182153316405,1,0.0012134154354846,0.03091783709517,1
1.9833346749667e-05,-0.00421784519364005,1,0.00092618309705406,0.00370097609481262,1,0.000357604983063374,0.0045547152162301,1
0.000321189794460361,-0.0364093515937448,0,0.000773366353152326,0.00286774128888223,1,0.000716345966124192,0.0177211062464538,1
0.000138387693979829,0.00109314692920343,1,0.000693988574455387,0.00241402252812917,1,0.000167000306921013,-0.00508071642868713,1
0.000354516270866872,0.00529614922468835,1,0.000419191779311917,0.00200692025100918,1,0.000235820720250715,0.0233895650542273,1
0.000338904639518214,-0.00718804275338025,1,0.000689332036022839,0.0117359067653608,1,0.000830246768897686,0.0193523909671638,1
0.000303004313147652,-0.00740711471455857,1,0.000531773260293363,0.00109281987370333,1,1.71482775184957e-05,-0.000918950439157823,1
5.3804105805712e-05,-0.0181347742170617,0,0.000639697191465935,-0.0150695720747134,1,0.000671137526116526,-0.0169351666108017,1
0.000200752041629079,-0.0296708445598146,0,0.000107540974363654,-0.00837186045801076,1,0.00152898309305372,0.0450701060241218,1
0.000248212680714631,0.0387162355672457,0,0.000589332488329144,-0.0161277020264807,1,0.00117780440413466,0.0277367429200321,1
0.00035258478747691,-0.00584453682080754,1,0.000817847441323665,0.0119754075956724,1,0.00174924383968049,-0.00576420637036762,1
0.000385975036724791,0.0127524664227333,1,7.42458491065044e-05,-0.00296673374442191,1,0.00131264782979843,0.0272057201423333,1
0.000129704051602162,-0.019946169209376,1,0.000402112480330001,0.036731091421296,1,3.48720897135702e-05,0.00190725744837428,1
0.00020776690593174,0.00290387971562875,1,0.000800683921896982,0.000260883231924081,1,0.00112903938270158,-0.0207469525786164,1
0.000253104651953145,0.00472982276325976,1,0.0013995025108285,0.0158863092297514,1,4.34515158851431e-05,-0.00535724408649206,1
4.81780210919259e-05,-0.01130905824479,1,0.000564704144520966,-0.0113841798362204,1,0.00124206980187893,-0.046581831952919,1
6.96070089059236e-05,0.000364622334564121,1,0.000600732039518577,0.0154632025819793,1,0.000248533823588971,-0.00591852418178362,1
0.000204893845718516,0.00311452351460836,1,0.00025613146274061,0.0248379246938754,1,0.00114016622994135,-0.0198551618506692,1
0.000364300956356073,0.0316952670955857,1,0.000968886528469191,0.0671897873276127,0,0.000840977721732593,-0.0173550766610407,1
0.000414600949114529,-0.0345430365990588,1,0.000885360871774552,0.0124863561043613,1,0.00109833838132456,-0.0527735561896264,1
0.000139716159984349,-0.00499143106888567,1,0.000890657284342702,-0.0535439423634901,1,0.000166868418171838,0.010010112988979,1
0.000387029169213716,-0.0243231245490542,1,0.000362859990457574,-0.0216436404502335,1,0.000565493800976456,-0.0376934738207499,1
0.000240883369390493,0.0216794373000264,1,0.000843275782359777,-0.032148476166774,1,0.000783733236926298,-0.000145952182399545,1
0.000248317297305125,0.0178752296033918,1,0.000823627770731644,0.0270917210690568,1,0.0012903658586756,0.0146158945118926,1
3.74355761858789e-05,-0.0118107103556083,1,0.000672596838990773,-0.010681874570306,1,0.000113648485694656,-0.0124082548625632,1
0.000255766647319218,0.0228059251234037,1,0.000811294496087368,0.00288776259051748,1,0.000196560615923673,0.00247097640230573,1
0.000525659504249649,-0.00737091619309971,1,1.48231077825747e-05,0.00240425021354037,1,0.00126197460337674,-0.0520685911150645,1
9.23243227059476e-05,0.00108437190833147,1,8.15335967349387e-05,0.0106005427128868,1,0.00162429154726466,0.0632356073229264,1
0.000246774810497434,0.0111546840716006,1,9.75511792483081e-05,0.0106387286368372,1,0.00130942961163832,-0.0209872471219009,1
0.000290504406696316,-0.0364177917597167,0,0.000270863447212499,-0.0174484153752574,1,0.000595573658307387,-0.0205420461252966,1
0.000353927181052516,-0.00699873029813708,1,0.000765356705511516,0.00917068391670389,1,0.000431102940087317,-0.0134854175876761,1
0.000314654651176902,0.0342695830067486,1,0.000724564076716868,0.036606376661143,1,0.00114754653855919,0.0262997850827011,1
1.36866914928732e-05,-0.00185857087796715,1,0.000735767627411775,0.0264940177782967,1,0.000422583198177601,0.0182234703143627,1
0.000372749825804898,0.0139596946181049,1,0.000885522610073899,-0.048813564183097,1,0.000199990585873209,-0.0140988070466785,1
0.000406176691708772,-0.000580393184680617,1,0.000290780700010028,0.000158148991020512,1,0.00158848810328616,-0.010810074956201,1
0.000389257699319505,-0.0135281531442822,1,0.000136201369097123,-0.0125847428843272,1,0.00146471541612834,0.00355696673500328,1
0.000264263836997654,0.0175020069582308,1,0.000734391533621306,0.0577096095006896,0,0.000516404889091774,0.0483959544511718,0
0.000338726180971494,0.0174731257207378,1,0.00085634324901247,0.0217640089804799,1,0.000368482243778276,-0.0114969902705028,1
0.00010504887009428,-0.0233671542582715,0,0.000790509234971156,0.00595583291252533,1,0.000986399537878451,-0.0322069898896327,1
0.000255438743494462,0.0115954521552106,1,0.000676813865443964,-0.0546056121869591,0,0.00156458861490645,0.061941251568508,1
0.000386276370783964,0.0316093438950991,1,0.000608286037151488,-0.0229711313869196,1,0.00146198185710276,-0.0708987269918781,1
0.000221431815493184,-0.0919312598851407,0,0.000114706536853825,0.000813591810277098,1,0.00189543499036522,-0.0115352762817519,1
0.000339455713895598,0.000233329783900449,1,0.00107539869149874,0.0750903674038172,0,0.0017340998509361,0.00907903260207477,1
0.000347999644418182,-0.0175686618411457,1,0.000865396987844407,-0.0418592236092186,1,0.000734366340490907,-0.0141330947987054,1
5.52022138174856e-05,0.00254557889056453,1,0.000946189650702998,-0.0215712043257016,1,0.000313108786982462,-0.0125104143485506,1
0.000318560578185149,0.0111422060135958,1,0.000357903039820753,0.00228172287786843,1,0.00151312964782671,-0.051216688763797,1
2.17513362033531e-05,-0.00682355380741764,1,0.000642344533140797,0.0311007603966719,1,0.000275450598495154,0.0103832350824777,1
0.000337382035650078,0.0175625178351269,1,0.000358581310501502,-0.0209323412401844,1,0.000918752081425377,-0.00356986606861875,1
2.8455798999222e-05,-0.00235977167940296,1,0.000685109062956795,0.0375046132955893,1,0.00120630742720159,0.0795801048358523,0
0.000373775641836715,0.00482808370718985,1,0.000464659173146581,0.00521137043251108,1,0.00091672199493174,0.00134965229522166,1
0.000196551978799416,0.0063190033907044,1,0.000148500754510389,-0.00586415115027364,1,0.00143687749329032,-0.061458247683354,1
1.33296916562726e-05,-0.00458816633543097,1,0.000541694885790464,-0.00190639257261738,1,0.00173536478944752,-0.0378711846629695,1
0.000181014760791896,-0.0055195546036293,1,0.000595203375860237,0.01423175971055,1,0.000531730244827507,-0.0143540138549979,1
1.15678491412971e-05,-0.0164946011281205,0,0.00072685565363697,-0.00128691292006711,1,0.00121657623798191,0.00225648761778868,1
0.000258640447924164,-0.0061625045055424,1,0.000846656336457355,0.0573301980234296,0,0.00109126264766518,0.0350259557675733,1
0.000422374794306196,-0.0115801311489891,1,0.00100780651942497,0.0372652064753485,1,0.000551710359182437,-0.012265967633966,1
0.000365872136405904,0.0466683300816917,0,0.000489576861958039,-0.00552503375968413,1,0.00095678547181645,0.0364131065541879,1
0.000298080970585926,-0.00318253856485806,1,0.00101899813836981,0.0367128656575041,1,0.00149933612148227,0.0324109308567477,1
2.23487296819056e-05,-0.00355029966612074,1,0.000165996778910343,-0.0170023500275791,1,0.00124445791069298,-0.0687569098014112,1
1.34384110527245e-05,-0.00148527279745958,1,0.000470565646048208,0.0143152853256813,1,0.000919788718369789,-0.0191643202494728,1
0.000175312062627733,0.00708795174899024,1,0.000751729982669667,-0.00824386437001134,1,0.00037835143634903,0.0123356500574412,1
0.000319183034740894,-0.00738505651499377,1,0.00055861052322986,-0.0299764099076523,1,0.00136283769661101,-0.0304377103606985,1
0.00027341930264593,0.00723444644877896,1,3.5875940518885e-05,0.00202250848271148,1,0.00118876885275933,0.0494655176195932,1
0.000222579324231554,-0.0391482105541915,0,0.000101267429672774,0.0140703682948478,1,0.0014670161910801,-0.0414231694281525,1
0.000389159803845302,-0.0187745422694305,1,4.6089420067078e-05,0.00458575871668687,1,0.000329762427151705,-0.00611349417603146,1
1.97317752135125e-06,0.000900978582157319,1,0.000884480322498835,-0.0663853414185323,0,0.00155008749397644,0.00775156764771145,1
0.000333093431536939,-0.00557485249438028,1,0.000197645579835447,0.00861726983026531,1,0.00032075990669167,0.000183363673086578,1
0.000302631427352962,0.0227832787264753,1,0.000965546406697227,0.0233712167099941,1,0.000597714434089924,0.0143156338808032,1
7.35030451631323e-07,-0.000486878779714412,1,0.00076214931764162,-0.044060581727204,1,0.000639139912947861,0.0511024927331966,1
0.000375233647473847,0.0141516184571057,1,0.000938226885908122,-0.00923628056928671,1,0.000950485532474389,-0.0351531140515492,1
0.000344477336957668,0.0203335182584468,1,0.000748319390161535,-0.00274820427873679,1,0.00104307885265817,-0.0325323631082158,1
0.000336062790050674,-0.01224970364841,1,0.000827437473329241,0.00670549741513438,1,0.00182366616400531,0.0351474662896614,1
