"dgm","model","est","posrate","bias"
"walk","walk",0.765252637559167,0.729165707165974,0.0360869303931928
"walk","unbiased",0.793018810335411,0.729165707165974,0.0638531031694365
"constant","const",0.252397973734346,0.27622840120314,-0.0238304274687934
"constant","linear",0.251879472685293,0.27622840120314,-0.0243489285178464
"constant","walk",0.252603785504336,0.27622840120314,-0.0236246156988038
"constant","unbiased",0.258819633123486,0.27622840120314,-0.0174087680796531
"linear","const",0.583550497039202,0.437306490502228,0.146244006536974
"linear","linear",0.435620128785283,0.437306490502228,-0.00168636171694486
"linear","walk",0.522082823949678,0.437306490502228,0.0847763334474502
"linear","unbiased",0.522517360214857,0.437306490502228,0.0852108697126295
"walk","const",0.633907123787877,0.557489423228607,0.0764177005592697
"walk","linear",0.622383842553835,0.557489423228607,0.0648944193252284
"walk","walk",0.560032778652087,0.557489423228607,0.00254335542347961
"walk","unbiased",0.557598153093563,0.557489423228607,0.000108729864956358
"constant","const",0.52565933118224,0.498016287345703,0.0276430438365367
"constant","linear",0.543376847584385,0.498016287345703,0.0453605602386822
"constant","walk",0.536580113764285,0.498016287345703,0.0385638264185815
"constant","unbiased",0.555624005563589,0.498016287345703,0.0576077182178861
"linear","const",0.936486102801281,0.791772413205604,0.144713689595678
"linear","linear",0.815253707168771,0.791772413205604,0.0234812939631677
"linear","walk",0.833983833341031,0.791772413205604,0.0422114201354273
"linear","unbiased",0.820426839654491,0.791772413205604,0.0286544264488875
"walk","const",0.963087954051136,0.952963386327325,0.0101245677238113
"walk","linear",0.941306868302692,0.952963386327325,-0.0116565180246322
"walk","walk",0.944401889621498,0.952963386327325,-0.00856149670582618
"walk","unbiased",0.937205185332702,0.952963386327325,-0.0157582009946222
"constant","const",0.473528176232111,0.470099664022148,0.00342851220996304
"constant","linear",0.455419478851244,0.470099664022148,-0.0146801851709041
"constant","walk",0.466394013166905,0.470099664022148,-0.00370565085524327
"constant","unbiased",0.431008425111952,0.470099664022148,-0.0390912389101964
"linear","const",0.511500353918608,0.651406563310513,-0.139906209391905
"linear","linear",0.647712615687977,0.651406563310513,-0.00369394762253628
"linear","walk",0.589198479513058,0.651406563310513,-0.0622080837974547
"linear","unbiased",0.565268073979637,0.651406563310513,-0.0861384893308764
"walk","const",0.32673449154979,0.41585305668928,-0.0891185651394905
"walk","linear",0.35260245703433,0.41585305668928,-0.0632505996549504
"walk","walk",0.35694665436311,0.41585305668928,-0.0589064023261699
"walk","unbiased",0.367236692398959,0.41585305668928,-0.0486163642903212
"constant","const",0.0784025159905201,0.0814780352944058,-0.00307551930388567
"constant","linear",0.0980561250216287,0.0814780352944058,0.0165780897272229
"constant","walk",0.0826316770854095,0.0814780352944058,0.0011536417910037
"constant","unbiased",0.0751449584546813,0.0814780352944058,-0.00633307683972449
"linear","const",0.43998114457832,0.398693501759828,0.0412876428184916
"linear","linear",0.381356726820399,0.398693501759828,-0.0173367749394294
"linear","walk",0.385428436104417,0.398693501759828,-0.0132650656554115
"linear","unbiased",0.38145361669141,0.398693501759828,-0.0172398850684182
"walk","const",0.772356419787572,0.703036318036455,0.0693201017511172
"walk","linear",0.714706979089298,0.703036318036455,0.0116706610528429
"walk","walk",0.750060577030007,0.703036318036455,0.047024258993552
"walk","unbiased",0.793957665675425,0.703036318036455,0.0909213476389701
"constant","const",0.163637129384549,0.158514039686982,0.005123089697567
"constant","linear",0.189834731689985,0.158514039686982,0.0313206920030036
"constant","walk",0.170180596655253,0.158514039686982,0.0116665569682713
"constant","unbiased",0.173296166348373,0.158514039686982,0.0147821266613908
"linear","const",0.380816061683249,0.284228648759744,0.0965874129235042
"linear","linear",0.266018425965074,0.284228648759744,-0.0182102227946702
"linear","walk",0.297000224182766,0.284228648759744,0.0127715754230216
"linear","unbiased",0.258742169564444,0.284228648759744,-0.0254864791953008
"walk","const",0.899302220385607,0.901154871839885,-0.00185265145427804
"walk","linear",0.927971925849675,0.901154871839885,0.0268170540097902
"walk","walk",0.924908798128306,0.901154871839885,0.0237539262884207
"walk","unbiased",0.917071335115802,0.901154871839885,0.0159164632759171
"constant","const",0.0436364137466635,0.0476601163824439,-0.00402370263578037
"constant","linear",0.0459105986389334,0.0476601163824439,-0.00174951774351048
"constant","walk",0.043290595637986,0.0476601163824439,-0.00436952074445787
"constant","unbiased",0.0383845580559593,0.0476601163824439,-0.0092755583264846
"linear","const",0.155841874743419,0.0578519567424543,0.0979899180009649
"linear","linear",0.0799511538649682,0.0578519567424543,0.0220991971225139
"linear","walk",0.101910483456251,0.0578519567424543,0.0440585267137966
"linear","unbiased",0.0806782240942464,0.0578519567424543,0.0228262673517921
"walk","const",0.847818590496772,0.892221663323187,-0.0444030728264155
"walk","linear",0.808522899716115,0.892221663323187,-0.0836987636070727
"walk","walk",0.864430779097778,0.892221663323187,-0.0277908842254094
"walk","unbiased",0.881742943042164,0.892221663323187,-0.0104787202810236
"constant","const",0.683673722439073,0.688058235423922,-0.00438451298484877
"constant","linear",0.680398006504668,0.688058235423922,-0.00766022891925411
"constant","walk",0.680261100177156,0.688058235423922,-0.00779713524676584
"constant","unbiased",0.615338835446206,0.688058235423922,-0.0727193999777163
"linear","const",0.367301367473381,0.323033468547544,0.0442678989258367
"linear","linear",0.305788987514891,0.323033468547544,-0.0172444810326533
"linear","walk",0.30637217411728,0.323033468547544,-0.0166612944302645
"linear","unbiased",0.259170793697298,0.323033468547544,-0.0638626748502464
"walk","const",0.146408281322602,0.0884350839819219,0.0579731973406803
"walk","linear",0.0842971015123793,0.0884350839819219,-0.00413798246954263
"walk","walk",0.0794099501210198,0.0884350839819219,-0.00902513386090212
"walk","unbiased",0.0752129169242789,0.0884350839819219,-0.013222167057643
"constant","const",0.746522775189001,0.768080828962104,-0.0215580537731033
"constant","linear",0.780344698147111,0.768080828962104,0.0122638691850067
"constant","walk",0.75193057020306,0.768080828962104,-0.0161502587590443
"constant","unbiased",0.720858974150764,0.768080828962104,-0.0472218548113397
"linear","const",0.977183788414437,0.955384021270359,0.0217997671440777
"linear","linear",0.961259556004689,0.955384021270359,0.00587553473433045
"linear","walk",0.969215854266109,0.955384021270359,0.0138318329957496
"linear","unbiased",0.974695570248385,0.955384021270359,0.0193115489780259
"walk","const",0.282972048727702,0.333612239761127,-0.0506401910334252
"walk","linear",0.289543103719305,0.333612239761127,-0.0440691360418222
"walk","walk",0.290942255135306,0.333612239761127,-0.0426699846258213
"walk","unbiased",0.284810977841782,0.333612239761127,-0.0488012619193458
"constant","const",0.9609905502773,0.964360782594168,-0.00337023231686795
"constant","linear",0.952985447223941,0.964360782594168,-0.0113753353702267
"constant","walk",0.960215189510656,0.964360782594168,-0.00414559308351226
"constant","unbiased",0.971587579196436,0.964360782594168,0.00722679660226777
"linear","const",0.972280405437407,0.9552262545508,0.017054150886607
"linear","linear",0.955042998756641,0.9552262545508,-0.000183255794159121
"linear","walk",0.955332675355143,0.9552262545508,0.000106420804342755
"linear","unbiased",0.93456036879113,0.9552262545508,-0.0206658857596701
"walk","const",0.433266438830514,0.434182433567796,-0.000915994737282433
"walk","linear",0.474343263013135,0.434182433567796,0.0401608294453394
"walk","walk",0.466021083213437,0.434182433567796,0.031838649645641
"walk","unbiased",0.475535172688327,0.434182433567796,0.0413527391205311
"constant","const",0.95184437856686,0.95204823466802,-0.00020385610116036
"constant","linear",0.94837870144953,0.95204823466802,-0.00366953321848995
"constant","walk",0.950729206614876,0.95204823466802,-0.00131902805314377
"constant","unbiased",0.932318163246516,0.95204823466802,-0.0197300714215037
"linear","const",0.287537338683977,0.214027511724972,0.0735098269590052
"linear","linear",0.228358716712709,0.214027511724972,0.0143312049877371
"linear","walk",0.24374407722063,0.214027511724972,0.0297165654956582
"linear","unbiased",0.221232253967446,0.214027511724972,0.00720474224247347
"walk","const",0.00418457522563051,0.00398949354509523,0.000195081680535288
"walk","linear",0.00409868294443785,0.00398949354509523,0.000109189399342628
"walk","walk",0.00495925610462858,0.00398949354509523,0.000969762559533358
"walk","unbiased",0.0152763062268305,0.00398949354509523,0.0112868126817353
"constant","const",0.0686127317434309,0.062631263558456,0.0059814681849749
"constant","linear",0.0667407014415237,0.062631263558456,0.00410943788306767
"constant","walk",0.0687922266519251,0.062631263558456,0.00616096309346904
"constant","unbiased",0.123418756145551,0.062631263558456,0.0607874925870954
"linear","const",0.863427865598158,0.872189924628728,-0.0087620590305707
"linear","linear",0.869129103930519,0.872189924628728,-0.0030608206982099
"linear","walk",0.867352492525388,0.872189924628728,-0.00483743210334064
"linear","unbiased",0.869727885426613,0.872189924628728,-0.00246203920211541
"walk","const",0.0343262557506928,0.0765380401360126,-0.0422117843853198
"walk","linear",0.056439371900389,0.0765380401360126,-0.0200986682356236
"walk","walk",0.0728456692518016,0.0765380401360126,-0.00369237088421101
"walk","unbiased",0.104063302206138,0.0765380401360126,0.0275252620701249
"constant","const",0.600435489056507,0.598922946244643,0.00151254281186453
"constant","linear",0.588795048590426,0.598922946244643,-0.010127897654217
"constant","walk",0.605487166067057,0.598922946244643,0.00656421982241406
"constant","unbiased",0.616765498102824,0.598922946244643,0.0178425518581812
"linear","const",0.474932658838069,0.395490455218399,0.0794422036196701
"linear","linear",0.354270863489265,0.395490455218399,-0.041219591729134
"linear","walk",0.385035444355068,0.395490455218399,-0.0104550108633308
"linear","unbiased",0.313873171369254,0.395490455218399,-0.0816172838491451
"walk","const",0.763329799813295,0.764669789603054,-0.00133998978975891
"walk","linear",0.745603196032767,0.764669789603054,-0.0190665935702874
"walk","walk",0.742218688583292,0.764669789603054,-0.0224511010197619
"walk","unbiased",0.727487825525814,0.764669789603054,-0.0371819640772399
"constant","const",0.785387331798582,0.775209100903103,0.0101782308954785
"constant","linear",0.809583078006105,0.775209100903103,0.0343739771030019
"constant","walk",0.789365257935192,0.775209100903103,0.0141561570320892
"constant","unbiased",0.825521912421267,0.775209100903103,0.0503128115181637
"linear","const",0.0844740954005925,0.170624992244675,-0.0861508968440828
"linear","linear",0.181862393678681,0.170624992244675,0.0112374014340058
"linear","walk",0.147704462372535,0.170624992244675,-0.02292052987214
"linear","unbiased",0.160356883950957,0.170624992244675,-0.0102681082937182
"walk","const",0.907775117112185,0.874333778259629,0.0334413388525561
"walk","linear",0.873176933011173,0.874333778259629,-0.00115684524845583
"walk","walk",0.878385832327059,0.874333778259629,0.00405205406742959
"walk","unbiased",0.86611634393492,0.874333778259629,-0.00821743432470923
"constant","const",0.173520521392759,0.182446421882639,-0.00892590048987985
"constant","linear",0.179335072987021,0.182446421882639,-0.00311134889561787
"constant","walk",0.175104993734451,0.182446421882639,-0.00734142814818717
"constant","unbiased",0.179736303960895,0.182446421882639,-0.00271011792174403
"linear","const",0.475359467771085,0.508632242956808,-0.0332727751857231
"linear","linear",0.434956951547018,0.508632242956808,-0.0736752914097892
"linear","walk",0.454429987930547,0.508632242956808,-0.0542022550262611
"linear","unbiased",0.468754991108609,0.508632242956808,-0.039877251848199
"walk","const",0.93049716399921,0.941299293656859,-0.0108021296576493
"walk","linear",0.941535555532684,0.941299293656859,0.000236261875824706
"walk","walk",0.931742287490156,0.941299293656859,-0.00955700616670385
"walk","unbiased",0.899464271101541,0.941299293656859,-0.0418350225553188
"constant","const",0.425973466954119,0.40899116430311,0.0169823026510088
"constant","linear",0.401885518845056,0.40899116430311,-0.00710564545805364
"constant","walk",0.422216669955531,0.40899116430311,0.013225505652421
"constant","unbiased",0.402924441705131,0.40899116430311,-0.00606672259797886
"linear","const",0.589847087472622,0.480674262987403,0.109172824485219
"linear","linear",0.447172448001077,0.480674262987403,-0.0335018149863254
"linear","walk",0.457579655706059,0.480674262987403,-0.0230946072813441
"linear","unbiased",0.436466684467671,0.480674262987403,-0.0442075785197316
"walk","const",0.508390986154838,0.613999366393263,-0.105608380238424
"walk","linear",0.601941263892407,0.613999366393263,-0.0120581025008558
"walk","walk",0.635423236583982,0.613999366393263,0.0214238701907193
"walk","unbiased",0.635191341680101,0.613999366393263,0.0211919752868382
"constant","const",0.0581622489614243,0.0546900912982771,0.00347215766314717
"constant","linear",0.045281569593817,0.0546900912982771,-0.00940852170446006
"constant","walk",0.0530605716788249,0.0546900912982771,-0.00162951961945221
"constant","unbiased",0.0303634776217443,0.0546900912982771,-0.0243266136765328
"linear","const",0.453873184376012,0.422313041673892,0.0315601427021205
"linear","linear",0.40738999296553,0.422313041673892,-0.0149230487083622
"linear","walk",0.428197440942719,0.422313041673892,0.00588439926882733
"linear","unbiased",0.387832129620128,0.422313041673892,-0.0344809120537643
"walk","const",0.0391466886326893,0.140622621592246,-0.101475932959557
"walk","linear",0.141641456221975,0.140622621592246,0.00101883462972954
"walk","walk",0.107744538679176,0.140622621592246,-0.0328780829130699
"walk","unbiased",0.102433255228975,0.140622621592246,-0.0381893663632706
"constant","const",0.737243246048229,0.770785509671857,-0.0335422636236283
"constant","linear",0.744763761451254,0.770785509671857,-0.0260217482206035
"constant","walk",0.737210371885466,0.770785509671857,-0.0335751377863911
"constant","unbiased",0.748002125060289,0.770785509671857,-0.0227833846115686
"linear","const",0.0343763211481807,0.0581898884715628,-0.0238135673233821
"linear","linear",0.0488229484485907,0.0581898884715628,-0.00936694002297215
"linear","walk",0.0382556816613394,0.0581898884715628,-0.0199342068102235
"linear","unbiased",0.0530588614908562,0.0581898884715628,-0.00513102698070666
"walk","const",0.874315465716359,0.88132848728873,-0.0070130215723706
"walk","linear",0.85559795104539,0.88132848728873,-0.0257305362433394
"walk","walk",0.845819473769756,0.88132848728873,-0.0355090135189735
"walk","unbiased",0.822255031787227,0.88132848728873,-0.059073455501503
"constant","const",0.569799522113325,0.559968022160303,0.00983149995302246
"constant","linear",0.57866660892734,0.559968022160303,0.0186985867670377
"constant","walk",0.57985010776356,0.559968022160303,0.019882085603258
"constant","unbiased",0.604883308091542,0.559968022160303,0.0449152859312395
"linear","const",0.52470517936591,0.586938551941656,-0.0622333725757463
"linear","linear",0.581759484897332,0.586938551941656,-0.00517906704432414
"linear","walk",0.577502347432431,0.586938551941656,-0.00943620450922456
"linear","unbiased",0.557386371253092,0.586938551941656,-0.0295521806885636
"walk","const",0.512319468594886,0.477846342263393,0.0344731263314932
"walk","linear",0.419920783296552,0.477846342263393,-0.0579255589668405
"walk","walk",0.423220827954832,0.477846342263393,-0.0546255143085608
"walk","unbiased",0.411335842363616,0.477846342263393,-0.0665104998997765
"constant","const",0.510548556578094,0.517923660602157,-0.00737510402406383
"constant","linear",0.494713849325042,0.517923660602157,-0.0232098112771155
"constant","walk",0.50998112771711,0.517923660602157,-0.00794253288504709
"constant","unbiased",0.586446301667376,0.517923660602157,0.068522641065219
"linear","const",0.366463398107157,0.352505236355285,0.0139581617518721
"linear","linear",0.383479108110639,0.352505236355285,0.0309738717553537
"linear","walk",0.391186792024669,0.352505236355285,0.0386815556693833
"linear","unbiased",0.404721864429162,0.352505236355285,0.0522166280738765
"walk","const",0.265676858976986,0.374958826603599,-0.109281967626613
"walk","linear",0.332785643198671,0.374958826603599,-0.0421731834049281
"walk","walk",0.335637145951583,0.374958826603599,-0.0393216806520161
"walk","unbiased",0.321160832686702,0.374958826603599,-0.0537979939168969
"constant","const",0.239671133169192,0.206700371438634,0.0329707617305585
"constant","linear",0.243804933878406,0.206700371438634,0.0371045624397722
"constant","walk",0.238774904769536,0.206700371438634,0.0320745333309015
"constant","unbiased",0.220990407562282,0.206700371438634,0.0142900361236481
"linear","const",0.429836464090005,0.406760276882363,0.0230761872076417
"linear","linear",0.414150642231248,0.406760276882363,0.00739036534888515
"linear","walk",0.410992717345538,0.406760276882363,0.00423244046317506
"linear","unbiased",0.390970467250956,0.406760276882363,-0.0157898096314075
"walk","const",0.301694324257123,0.423236427135783,-0.12154210287866
"walk","linear",0.355547401065826,0.423236427135783,-0.0676890260699577
"walk","walk",0.378083522425298,0.423236427135783,-0.0451529047104853
"walk","unbiased",0.47259289948151,0.423236427135783,0.0493564723457264
"constant","const",0.0546659151330328,0.0547508519518441,-8.49368188113042e-05
"constant","linear",0.0556191458968079,0.0547508519518441,0.000868293944963787
"constant","walk",0.0551692249746677,0.0547508519518441,0.000418373022823645
"constant","unbiased",0.0430399297094266,0.0547508519518441,-0.0117109222424175
"linear","const",0.508269380804747,0.327290223671564,0.180979157133184
"linear","linear",0.334541166193516,0.327290223671564,0.00725094252195208
"linear","walk",0.378761636291319,0.327290223671564,0.0514714126197549
"linear","unbiased",0.370675341914478,0.327290223671564,0.0433851182429139
"walk","const",0.686609822630754,0.693777108604943,-0.00716728597418981
"walk","linear",0.6675739002027,0.693777108604943,-0.0262032084022437
"walk","walk",0.699619757891599,0.693777108604943,0.00584264928665568
"walk","unbiased",0.708255322744651,0.693777108604943,0.0144782141397075
"constant","const",0.493477800857737,0.497875438348557,-0.00439763749082012
"constant","linear",0.53345134197888,0.497875438348557,0.0355759036303223
"constant","walk",0.502994599506475,0.497875438348557,0.00511916115791733
"constant","unbiased",0.547276499320118,0.497875438348557,0.0494010609715603
"linear","const",0.505109765101386,0.394191210648356,0.110918554453029
"linear","linear",0.39497669135164,0.394191210648356,0.000785480703283881
"linear","walk",0.423142602851219,0.394191210648356,0.028951392202863
"linear","unbiased",0.393415131932756,0.394191210648356,-0.00077607871560037
"walk","const",0.137374825592917,0.198571740191758,-0.0611969145988411
"walk","linear",0.165871841754532,0.198571740191758,-0.032699898437226
"walk","walk",0.169945052408836,0.198571740191758,-0.0286266877829218
"walk","unbiased",0.251072615638067,0.198571740191758,0.052500875446309
"constant","const",0.804076707853846,0.7787702320601,0.0253064757937465
"constant","linear",0.785793823550417,0.7787702320601,0.00702359149031784
"constant","walk",0.802432712814354,0.7787702320601,0.0236624807542547
"constant","unbiased",0.800559424632541,0.7787702320601,0.0217891925724416
"linear","const",0.958058848187395,0.958756401447885,-0.000697553260489925
"linear","linear",0.96068685343227,0.958756401447885,0.00193045198438468
"linear","walk",0.959210731175073,0.958756401447885,0.000454329727188618
"linear","unbiased",0.973645415679689,0.958756401447885,0.0148890142318043
"walk","const",0.870697860639813,0.793582937435957,0.0771149232038558
"walk","linear",0.68832613451044,0.793582937435957,-0.105256802925518
"walk","walk",0.738949964751047,0.793582937435957,-0.0546329726849107
"walk","unbiased",0.747083653359533,0.793582937435957,-0.0464992840764247
"constant","const",0.26122296979947,0.274186980373371,-0.0129640105739015
"constant","linear",0.293736033184205,0.274186980373371,0.0195490528108336
"constant","walk",0.268196638381076,0.274186980373371,-0.00599034199229559
"constant","unbiased",0.260505579912207,0.274186980373371,-0.0136814004611648
"linear","const",0.239412568612314,0.211308661951153,0.0281039066611606
"linear","linear",0.251274547788603,0.211308661951153,0.0399658858374497
"linear","walk",0.281464229313227,0.211308661951153,0.070155567362074
"linear","unbiased",0.299522318008508,0.211308661951153,0.0882136560573544
"walk","const",0.72642921393879,0.737180937488555,-0.0107517235497644
"walk","linear",0.697059222497884,0.737180937488555,-0.0401217149906711
"walk","walk",0.719715386677867,0.737180937488555,-0.0174655508106875
"walk","unbiased",0.722887784805282,0.737180937488555,-0.0142931526832731
"constant","const",0.755930500213125,0.782163117600421,-0.0262326173872959
"constant","linear",0.782076793000873,0.782163117600421,-8.63245995482709e-05
"constant","walk",0.775447543382746,0.782163117600421,-0.00671557421767532
"constant","unbiased",0.825390763670105,0.782163117600421,0.0432276460696839
"linear","const",0.172599687969574,0.122763645310373,0.0498360426592015
"linear","linear",0.108895025749919,0.122763645310373,-0.0138686195604542
"linear","walk",0.154105791052149,0.122763645310373,0.0313421457417765
"linear","unbiased",0.0619039410993133,0.122763645310373,-0.0608597042110594
"walk","const",0.283962494424488,0.145620954047948,0.13834154037654
"walk","linear",0.13137650321403,0.145620954047948,-0.0142444508339181
"walk","walk",0.157541244326978,0.145620954047948,0.0119202902790307
"walk","unbiased",0.136207941635519,0.145620954047948,-0.00941301241242815
"constant","const",0.771930933324469,0.790389627333377,-0.0184586940089081
"constant","linear",0.767813631866631,0.790389627333377,-0.0225759954667466
"constant","walk",0.770914548140904,0.790389627333377,-0.0194750791924729
"constant","unbiased",0.74871898038344,0.790389627333377,-0.0416706469499375
"linear","const",0.182000226950426,0.400255533849806,-0.218255306899379
"linear","linear",0.318906518161533,0.400255533849806,-0.0813490156882727
"linear","walk",0.296245120114129,0.400255533849806,-0.104010413735677
"linear","unbiased",0.350532165239404,0.400255533849806,-0.0497233686104013
"walk","const",0.560174172810644,0.618289293495846,-0.0581151206852025
"walk","linear",0.592796888687106,0.618289293495846,-0.0254924048087397
"walk","walk",0.573694653433462,0.618289293495846,-0.0445946400623843
"walk","unbiased",0.647301293161702,0.618289293495846,0.0290119996658561
"constant","const",0.323067680313637,0.32726620318717,-0.00419852287353356
"constant","linear",0.314500570040472,0.32726620318717,-0.0127656331466977
"constant","walk",0.322600542011375,0.32726620318717,-0.00466566117579531
"constant","unbiased",0.317302610560646,0.32726620318717,-0.00996359262652408
"linear","const",0.36607427038384,0.270939206664104,0.0951350637197359
"linear","linear",0.228708726010663,0.270939206664104,-0.0422304806534405
"linear","walk",0.25872276343143,0.270939206664104,-0.0122164432326741
"linear","unbiased",0.220561695139608,0.270939206664104,-0.0503775115244962
"walk","const",0.428286464754048,0.334356511686215,0.0939299530678334
"walk","linear",0.488717872474694,0.334356511686215,0.154361360788479
"walk","walk",0.319187944052258,0.334356511686215,-0.0151685676339566
"walk","unbiased",0.311920238472657,0.334356511686215,-0.0224362732135579
"constant","const",0.620794469164887,0.623646570100095,-0.00285210093520827
"constant","linear",0.619619060814592,0.623646570100095,-0.00402750928550366
"constant","walk",0.619878048979553,0.623646570100095,-0.00376852112054216
"constant","unbiased",0.647548327621506,0.623646570100095,0.023901757521411
"linear","const",0.767245102042128,0.723940244209245,0.0433048578328833
"linear","linear",0.751104671794831,0.723940244209245,0.0271644275855867
"linear","walk",0.76489484423591,0.723940244209245,0.0409546000266651
"linear","unbiased",0.755646122148922,0.723940244209245,0.0317058779396771
"walk","const",0.648126045963775,0.653131573664513,-0.00500552770073814
"walk","linear",0.672620407028375,0.653131573664513,0.0194888333638616
"walk","walk",0.663692668988232,0.653131573664513,0.0105610953237187
"walk","unbiased",0.652800988692637,0.653131573664513,-0.00033058497187588
"constant","const",0.142870316579222,0.141227125744608,0.0016431908346142
"constant","linear",0.131099638471897,0.141227125744608,-0.0101274872727109
"constant","walk",0.137758281650731,0.141227125744608,-0.00346884409387754
"constant","unbiased",0.132699893122533,0.141227125744608,-0.00852723262207536
"linear","const",0.531541565739414,0.37437510997123,0.157166455768184
"linear","linear",0.384047019843195,0.37437510997123,0.00967190987196515
"linear","walk",0.424205325945426,0.37437510997123,0.0498302159741963
"linear","unbiased",0.408256456731697,0.37437510997123,0.0338813467604671
"walk","const",0.877870113011064,0.87621638999752,0.00165372301354372
"walk","linear",0.873194431000142,0.87621638999752,-0.00302195899737789
"walk","walk",0.88752526729037,0.87621638999752,0.0113088772928502
"walk","unbiased",0.902244336979911,0.87621638999752,0.0260279469823911
"constant","const",0.785608202849406,0.788122254469924,-0.00251405162051832
"constant","linear",0.814374318081448,0.788122254469924,0.0262520636115237
"constant","walk",0.795997360498964,0.788122254469924,0.00787510602904007
"constant","unbiased",0.790572679328049,0.788122254469924,0.00245042485812486
