"dgm","model","est","posrate","bias"
"constant","walk",0.836989332711322,0.860098052641424,-0.0231087199301019
"constant","unbiased",0.822443764441023,0.860098052641424,-0.0376542882004008
"linear","const",0.430615194615403,0.414399695230507,0.016215499384896
"linear","linear",0.42720119488157,0.414399695230507,0.0128014996510629
"linear","walk",0.439911235293558,0.414399695230507,0.0255115400630503
"linear","unbiased",0.460383758525154,0.414399695230507,0.0459840632946471
"walk","const",0.329694196999111,0.30230771473691,0.027386482262201
"walk","linear",0.32071217497475,0.30230771473691,0.0184044602378401
"walk","walk",0.344308427162265,0.30230771473691,0.0420007124253556
"walk","unbiased",0.371184261295237,0.30230771473691,0.0688765465583269
"constant","const",0.0989737719610691,0.0960898238674599,0.00288394809360926
"constant","linear",0.0850366129929557,0.0960898238674599,-0.0110532108745042
"constant","walk",0.0977043214007109,0.0960898238674599,0.00161449753325101
"constant","unbiased",0.100945158490028,0.0960898238674599,0.0048553346225681
"linear","const",0.825251167558779,0.837393520966438,-0.0121423534076598
"linear","linear",0.806507721797644,0.837393520966438,-0.030885799168794
"linear","walk",0.828388809786957,0.837393520966438,-0.00900471117948143
"linear","unbiased",0.818584723552204,0.837393520966438,-0.0188087974142342
"walk","const",0.536402130466537,0.63699684672386,-0.100594716257323
"walk","linear",0.582850298194993,0.63699684672386,-0.0541465485288677
"walk","walk",0.586685766423723,0.63699684672386,-0.0503110803001373
"walk","unbiased",0.609804837464522,0.63699684672386,-0.0271920092593387
"constant","const",0.850629730142149,0.861811222707347,-0.0111814925651985
"constant","linear",0.854834422776023,0.861811222707347,-0.00697679993132438
"constant","walk",0.85446850320564,0.861811222707347,-0.00734271950170773
"constant","unbiased",0.874429327912484,0.861811222707347,0.0126181052051362
"linear","const",0.66499382818043,0.700512310158399,-0.0355184819779699
"linear","linear",0.688761430995548,0.700512310158399,-0.0117508791628517
"linear","walk",0.689126606959592,0.700512310158399,-0.0113857031988069
"linear","unbiased",0.67191965932375,0.700512310158399,-0.0285926508346497
"walk","const",0.616303944817333,0.68632207141461,-0.070018126597277
"walk","linear",0.589163619891644,0.68632207141461,-0.0971584515229655
"walk","walk",0.64926594471872,0.68632207141461,-0.0370561266958898
"walk","unbiased",0.679730239735628,0.68632207141461,-0.00659183167898125
"constant","const",0.94467555439991,0.940051217061172,0.00462433733873746
"constant","linear",0.948220206397979,0.940051217061172,0.00816898933680721
"constant","walk",0.944951785606589,0.940051217061172,0.00490056854541632
"constant","unbiased",0.967386994642775,0.940051217061172,0.0273357775816029
"linear","const",0.698704208961003,0.58869615480984,0.110008054151163
"linear","linear",0.584356287925659,0.58869615480984,-0.00433986688418131
"linear","walk",0.617697303758575,0.58869615480984,0.0290011489487354
"linear","unbiased",0.599678249917151,0.58869615480984,0.0109820951073115
"walk","const",0.128441715130648,0.109408977304073,0.0190327378265749
"walk","linear",0.132125321241326,0.109408977304073,0.0227163439372531
"walk","walk",0.128564114914415,0.109408977304073,0.019155137610342
"walk","unbiased",0.135471412822844,0.109408977304073,0.0260624355187708
"constant","const",0.0793995626794272,0.0749804929159422,0.00441906976348505
"constant","linear",0.0866509012804562,0.0749804929159422,0.0116704083645141
"constant","walk",0.0820895511671114,0.0749804929159422,0.00710905825116924
"constant","unbiased",0.079710390711783,0.0749804929159422,0.00472989779584086
"linear","const",0.697832588924821,0.645329477121481,0.0525031118033401
"linear","linear",0.660626006658042,0.645329477121481,0.0152965295365619
"linear","walk",0.668899839126077,0.645329477121481,0.0235703620045959
"linear","unbiased",0.626664873461102,0.645329477121481,-0.0186646036603784
"walk","const",0.169147809944349,0.17272693156905,-0.00357912162470103
"walk","linear",0.103980055722833,0.17272693156905,-0.0687468758462172
"walk","walk",0.143489878233842,0.17272693156905,-0.0292370533352087
"walk","unbiased",0.136829900274679,0.17272693156905,-0.0358970312943717
"constant","const",0.846386290237424,0.846213444559736,0.00017284567768816
"constant","linear",0.82475324460463,0.846213444559736,-0.0214601999551055
"constant","walk",0.835776486461622,0.846213444559736,-0.0104369580981134
"constant","unbiased",0.799132123934089,0.846213444559736,-0.0470813206256472
"linear","const",0.849758161939869,0.784313625529189,0.0654445364106803
"linear","linear",0.795574211793304,0.784313625529189,0.0112605862641156
"linear","walk",0.801401009624326,0.784313625529189,0.0170873840951377
"linear","unbiased",0.781267676483216,0.784313625529189,-0.00304594904597255
"walk","const",0.645350752573416,0.705867240262653,-0.0605164876892366
"walk","linear",0.67079354067821,0.705867240262653,-0.0350736995844434
"walk","walk",0.680213634421249,0.705867240262653,-0.0256536058414039
"walk","unbiased",0.676027756142419,0.705867240262653,-0.0298394841202339
"constant","const",0.47100413474906,0.463576376272221,0.00742775847683858
"constant","linear",0.466537518136384,0.463576376272221,0.00296114186416313
"constant","walk",0.462751640932694,0.463576376272221,-0.000824735339526705
"constant","unbiased",0.402922731101722,0.463576376272221,-0.0606536451704995
"linear","const",0.183648090511724,0.130098535228622,0.0535495552831025
"linear","linear",0.125278398231176,0.130098535228622,-0.00482013699744588
"linear","walk",0.158897764286514,0.130098535228622,0.0287992290578925
"linear","unbiased",0.133159912597152,0.130098535228622,0.00306137736853035
"walk","const",0.600307020543781,0.589028469687616,0.0112785508561651
"walk","linear",0.66022240267682,0.589028469687616,0.0711939329892041
"walk","walk",0.64773690123765,0.589028469687616,0.0587084315500336
"walk","unbiased",0.681769405258918,0.589028469687616,0.0927409355713017
"constant","const",0.381490531441078,0.388595145961658,-0.00710461452057981
"constant","linear",0.343709527686789,0.388595145961658,-0.0448856182748681
"constant","walk",0.369169586969684,0.388595145961658,-0.0194255589919736
"constant","unbiased",0.336108505808859,0.388595145961658,-0.0524866401527981
"linear","const",0.352977102318819,0.254003924369117,0.0989731779497023
"linear","linear",0.228731662445794,0.254003924369117,-0.0252722619233221
"linear","walk",0.247991114437726,0.254003924369117,-0.00601280993139053
"linear","unbiased",0.216379798974696,0.254003924369117,-0.0376241253944209
"walk","const",0.314948355443323,0.244496349450491,0.070452005992832
"walk","linear",0.270142005169772,0.244496349450491,0.0256456557192813
"walk","walk",0.268215018473224,0.244496349450491,0.0237186690227329
"walk","unbiased",0.242483437519609,0.244496349450491,-0.00201291193088196
"constant","const",0.770358506954748,0.787405290601359,-0.0170467836466113
"constant","linear",0.764470334154724,0.787405290601359,-0.0229349564466347
"constant","walk",0.768387193676889,0.787405290601359,-0.0190180969244697
"constant","unbiased",0.766390151321836,0.787405290601359,-0.0210151392795234
"linear","const",0.0584973775723797,0.0134974271470038,0.0449999504253759
"linear","linear",0.0195430025085946,0.0134974271470038,0.00604557536159085
"linear","walk",0.0359407855498802,0.0134974271470038,0.0224433584028765
"linear","unbiased",0.0505287691452733,0.0134974271470038,0.0370313419982696
"walk","const",0.921778992898094,0.871538514675478,0.0502404782226163
"walk","linear",0.884301729082504,0.871538514675478,0.0127632144070261
"walk","walk",0.878868332159915,0.871538514675478,0.00732981748443751
"walk","unbiased",0.88608389087547,0.871538514675478,0.014545376199992
"constant","const",0.0932428642725676,0.10203177072334,-0.00878890645077221
"constant","linear",0.0829562738189242,0.10203177072334,-0.0190754969044157
"constant","walk",0.0915717514541142,0.10203177072334,-0.0104600192692257
"constant","unbiased",0.0609317592427599,0.10203177072334,-0.04110001148058
"linear","const",0.56192372507189,0.528020193752623,0.033903531319267
"linear","linear",0.494392037689874,0.528020193752623,-0.0336281560627487
"linear","walk",0.53108127281668,0.528020193752623,0.00306107906405773
"linear","unbiased",0.52750846020096,0.528020193752623,-0.000511733551662563
"walk","const",0.606311446898987,0.482397201927585,0.123914244971402
"walk","linear",0.548776304285859,0.482397201927585,0.0663791023582735
"walk","walk",0.540344779719422,0.482397201927585,0.0579475777918364
"walk","unbiased",0.512771184676581,0.482397201927585,0.0303739827489954
"constant","const",0.630802266608221,0.651750730558616,-0.0209484639503947
"constant","linear",0.571407207388035,0.651750730558616,-0.0803435231705807
"constant","walk",0.609429542489103,0.651750730558616,-0.0423211880695129
"constant","unbiased",0.555738596176239,0.651750730558616,-0.0960121343823762
"linear","const",0.203876608436242,0.207572141596541,-0.0036955331602985
"linear","linear",0.165327992425435,0.207572141596541,-0.0422441491711057
"linear","walk",0.171259643074764,0.207572141596541,-0.0363124985217762
"linear","unbiased",0.153196816631468,0.207572141596541,-0.0543753249650722
"walk","const",0.249586599836779,0.23699221566802,0.0125943841687594
"walk","linear",0.242593720309383,0.23699221566802,0.0056015046413635
"walk","walk",0.244513081550082,0.23699221566802,0.00752086588206274
"walk","unbiased",0.236504341074055,0.23699221566802,-0.000487874593964766
"constant","const",0.171089835775974,0.182671275365168,-0.0115814395891934
"constant","linear",0.159041289923891,0.182671275365168,-0.0236299854412771
"constant","walk",0.166914673059673,0.182671275365168,-0.0157566023054948
"constant","unbiased",0.13498373332958,0.182671275365168,-0.0476875420355882
"linear","const",0.717627277959915,0.603257302348782,0.114369975611133
"linear","linear",0.611797412499163,0.603257302348782,0.00854011015038048
"linear","walk",0.642571445633403,0.603257302348782,0.0393141432846204
"linear","unbiased",0.614528804886503,0.603257302348782,0.0112715025377209
"walk","const",0.0410617946400977,0.0667464632233303,-0.0256846685832326
"walk","linear",0.0639521103295285,0.0667464632233303,-0.00279435289380178
"walk","walk",0.0477360230410899,0.0667464632233303,-0.0190104401822404
"walk","unbiased",0.0588617193702538,0.0667464632233303,-0.00788474385307647
"constant","const",0.356988455987604,0.368786675703157,-0.0117982197155532
"constant","linear",0.342291110370086,0.368786675703157,-0.0264955653330711
"constant","walk",0.354495626529039,0.368786675703157,-0.0142910491741189
"constant","unbiased",0.348164308020268,0.368786675703157,-0.0206223676828894
"linear","const",0.167159765547426,0.096490802301126,0.0706689632463
"linear","linear",0.0994777168242555,0.096490802301126,0.00298691452312946
"linear","walk",0.125815420791398,0.096490802301126,0.0293246184902722
"linear","unbiased",0.11982141162058,0.096490802301126,0.0233306093194542
"walk","const",0.0479333127060055,0.0363049620446272,0.0116283506613783
"walk","linear",0.0200214278654634,0.0363049620446272,-0.0162835341791638
"walk","walk",0.0500023040946599,0.0363049620446272,0.0136973420500327
"walk","unbiased",0.0571116880475405,0.0363049620446272,0.0208067260029133
"constant","const",0.864380830312787,0.862889193277774,0.0014916370350132
"constant","linear",0.866909422886868,0.862889193277774,0.00402022960909398
"constant","walk",0.861519138563778,0.862889193277774,-0.00137005471399643
"constant","unbiased",0.857685674895337,0.862889193277774,-0.00520351838243738
"linear","const",0.456925773569871,0.318867323282791,0.13805845028708
"linear","linear",0.289909674720116,0.318867323282791,-0.0289576485626753
"linear","walk",0.310916692935436,0.318867323282791,-0.00795063034735455
"linear","unbiased",0.292151017137636,0.318867323282791,-0.0267163061451552
"walk","const",0.490866666638499,0.487629595610546,0.00323707102795306
"walk","linear",0.522048439857029,0.487629595610546,0.0344188442464829
"walk","walk",0.474947185231658,0.487629595610546,-0.0126824103788881
"walk","unbiased",0.463712876870476,0.487629595610546,-0.0239167187400694
"constant","const",0.967960725973819,0.970998747953921,-0.00303802198010172
"constant","linear",0.965931124074388,0.970998747953921,-0.00506762387953252
"constant","walk",0.968494056362276,0.970998747953921,-0.00250469159164435
"constant","unbiased",0.98422400849385,0.970998747953921,0.0132252605399298
"linear","const",0.518240613379185,0.417487799184524,0.100752814194662
"linear","linear",0.457569895955575,0.417487799184524,0.0400820967710517
"linear","walk",0.485107456612126,0.417487799184524,0.067619657427603
"linear","unbiased",0.447924579522338,0.417487799184524,0.0304367803378148
"walk","const",0.909151620674962,0.910108160452893,-0.000956539777931309
"walk","linear",0.896318008213975,0.910108160452893,-0.0137901522389186
"walk","walk",0.899473577515054,0.910108160452893,-0.0106345829378393
"walk","unbiased",0.88852126154847,0.910108160452893,-0.0215868989044238
"constant","const",0.826761521601326,0.82807107477757,-0.00130955317624448
"constant","linear",0.811497496108151,0.82807107477757,-0.0165735786694197
"constant","walk",0.822098706818892,0.82807107477757,-0.00597236795867828
"constant","unbiased",0.841083663254137,0.82807107477757,0.0130125884765663
"linear","const",0.418535587763883,0.407157120791222,0.0113784669726606
"linear","linear",0.421642683414693,0.407157120791222,0.0144855626234708
"linear","walk",0.414783346466379,0.407157120791222,0.00762622567515697
"linear","unbiased",0.408825209841303,0.407157120791222,0.00166808905008087
"walk","const",0.116997530872298,0.180088915864403,-0.0630913849921052
"walk","linear",0.136119619411879,0.180088915864403,-0.0439692964525245
"walk","walk",0.139145370751394,0.180088915864403,-0.040943545113009
"walk","unbiased",0.12172423365244,0.180088915864403,-0.0583646822119631
"constant","const",0.600695852702202,0.575535532028439,0.0251603206737627
"constant","linear",0.575685226109879,0.575535532028439,0.000149694081439611
"constant","walk",0.595457604345151,0.575535532028439,0.0199220723167123
"constant","unbiased",0.558605128643024,0.575535532028439,-0.016930403385415
"linear","const",0.0244700963740089,0.0231390476919538,0.00133104868205515
"linear","linear",0.0208090119339568,0.0231390476919538,-0.00233003575799696
"linear","walk",0.0237539566912912,0.0231390476919538,0.000614908999337437
"linear","unbiased",0.0238543475511753,0.0231390476919538,0.000715299859221547
"walk","const",0.0231562924400364,0.0283192186793489,-0.00516292623931245
"walk","linear",0.0218025924966017,0.0283192186793489,-0.00651662618274716
"walk","walk",0.023521278054834,0.0283192186793489,-0.00479794062451486
"walk","unbiased",0.019137960919054,0.0283192186793489,-0.00918125776029486
"constant","const",0.170795778828587,0.158882864529917,0.0119129142986691
"constant","linear",0.160367757189536,0.158882864529917,0.0014848926596189
"constant","walk",0.171972950602806,0.158882864529917,0.0130900860728883
"constant","unbiased",0.194146413814956,0.158882864529917,0.0352635492850387
"linear","const",0.357579945939716,0.305062586363213,0.0525173595765026
"linear","linear",0.339427269174021,0.305062586363213,0.034364682810808
"linear","walk",0.348560534456996,0.305062586363213,0.0434979480937828
"linear","unbiased",0.298682589800503,0.305062586363213,-0.00637999656271016
"walk","const",0.784589609599824,0.764425936809236,0.0201636727905882
"walk","linear",0.771027572313545,0.764425936809236,0.00660163550430892
"walk","walk",0.78655488040477,0.764425936809236,0.0221289435955341
"walk","unbiased",0.781738348727836,0.764425936809236,0.0173124119186002
"constant","const",0.898373014037604,0.918433247391776,-0.0200602333541724
"constant","linear",0.903296409723091,0.918433247391776,-0.0151368376686855
"constant","walk",0.899491881535694,0.918433247391776,-0.0189413658560824
"constant","unbiased",0.909166658269375,0.918433247391776,-0.00926658912240108
"linear","const",0.695558420322991,0.700410962752698,-0.00485254242970656
"linear","linear",0.71264886316252,0.700410962752698,0.0122379004098215
"linear","walk",0.698915129992,0.700410962752698,-0.00149583276069754
"linear","unbiased",0.660469479959645,0.700410962752698,-0.0399414827930533
"walk","const",0.678823519796974,0.702922599071399,-0.0240990792744255
"walk","linear",0.695542779209344,0.702922599071399,-0.00737981986205505
"walk","walk",0.6862468693383,0.702922599071399,-0.0166757297330996
"walk","unbiased",0.684411132379009,0.702922599071399,-0.0185114666923908
"constant","const",0.359344244922606,0.3690065277346,-0.00966228281199388
"constant","linear",0.385155907545944,0.3690065277346,0.0161493798113443
"constant","walk",0.389706346360664,0.3690065277346,0.0206998186260643
"constant","unbiased",0.437908235326399,0.3690065277346,0.0689017075917991
"linear","const",0.839382740943097,0.795369747233106,0.0440129937099916
"linear","linear",0.859075399130745,0.795369747233106,0.0637056518976398
"linear","walk",0.856235220788826,0.795369747233106,0.0608654735557199
"linear","unbiased",0.883017121587327,0.795369747233106,0.0876473743542212
"walk","const",0.885945315407748,0.855695147766329,0.0302501676414191
"walk","linear",0.871474845639602,0.855695147766329,0.0157796978732734
"walk","walk",0.832300560527612,0.855695147766329,-0.023394587238717
"walk","unbiased",0.80696221880171,0.855695147766329,-0.0487329289646184
"constant","const",0.55793306855606,0.552838343523195,0.00509472503286412
"constant","linear",0.58611345894455,0.552838343523195,0.0332751154213541
"constant","walk",0.565286620115723,0.552838343523195,0.0124482765925279
"constant","unbiased",0.605646972464803,0.552838343523195,0.0528086289416071
"linear","const",0.482817548040132,0.535599742039388,-0.0527821939992559
"linear","linear",0.548131416331326,0.535599742039388,0.0125316742919385
"linear","walk",0.512639985647108,0.535599742039388,-0.0229597563922799
"linear","unbiased",0.524567281546232,0.535599742039388,-0.0110324604931558
"walk","const",0.553801282253376,0.630032914025696,-0.0762316317723202
"walk","linear",0.587673569869354,0.630032914025696,-0.0423593441563419
"walk","walk",0.596702882789321,0.630032914025696,-0.0333300312363745
"walk","unbiased",0.610376835415638,0.630032914025696,-0.0196560786100579
"constant","const",0.69821933825705,0.682690766106637,0.0155285721504123
"constant","linear",0.716370499762956,0.682690766106637,0.0336797336563184
"constant","walk",0.701198090016949,0.682690766106637,0.018507323910312
"constant","unbiased",0.694331943840765,0.682690766106637,0.0116411777341279
"linear","const",0.0213316407373021,0.0168683117655162,0.0044633289717859
"linear","linear",0.0255098404767916,0.0168683117655162,0.00864152871127539
"linear","walk",0.0204142824066679,0.0168683117655162,0.00354597064115174
"linear","unbiased",0.0197319327387381,0.0168683117655162,0.00286362097322188
"walk","const",0.3744607773814,0.440275220618502,-0.0658144432371017
"walk","linear",0.459345710021211,0.440275220618502,0.0190704894027095
"walk","walk",0.464607507134508,0.440275220618502,0.0243322865160065
"walk","unbiased",0.491045026621269,0.440275220618502,0.0507698060027676
"constant","const",0.533457425644728,0.531083572633699,0.0023738530110281
"constant","linear",0.517651205988633,0.531083572633699,-0.0134323666450665
"constant","walk",0.530801168921519,0.531083572633699,-0.000282403712180357
"constant","unbiased",0.499201994597111,0.531083572633699,-0.0318815780365882
"linear","const",0.670769742207197,0.750362298405077,-0.0795925561978804
"linear","linear",0.763545693825346,0.750362298405077,0.013183395420269
"linear","walk",0.71790381243753,0.750362298405077,-0.0324584859675474
"linear","unbiased",0.730551763482956,0.750362298405077,-0.0198105349221213
"walk","const",0.370383792386561,0.371355458484107,-0.000971666097545731
"walk","linear",0.344926142916302,0.371355458484107,-0.0264293155678057
"walk","walk",0.353105621630277,0.371355458484107,-0.01824983685383
"walk","unbiased",0.310972249462264,0.371355458484107,-0.0603832090218432
"constant","const",0.065715777918613,0.0532762491311925,0.0124395287874205
"constant","linear",0.0748494710769432,0.0532762491311925,0.0215732219457507
"constant","walk",0.0679202825035744,0.0532762491311925,0.0146440333723819
"constant","unbiased",0.0885692335817186,0.0532762491311925,0.0352929844505261
"linear","const",0.778930677024363,0.800261593993442,-0.0213309169690784
"linear","linear",0.839015554867429,0.800261593993442,0.0387539608739873
"linear","walk",0.815165179046595,0.800261593993442,0.0149035850531534
"linear","unbiased",0.78942802196107,0.800261593993442,-0.010833572032372
"walk","const",0.36668162948456,0.292882160140184,0.0737994693443756
"walk","linear",0.384817669084606,0.292882160140184,0.0919355089444215
"walk","walk",0.37979990622214,0.292882160140184,0.0869177460819561
"walk","unbiased",0.361702783993629,0.292882160140184,0.0688206238534452
"constant","const",0.58148997349537,0.587563095656879,-0.00607312216150913
"constant","linear",0.536106831034294,0.587563095656879,-0.0514562646225849
"constant","walk",0.565009050856291,0.587563095656879,-0.0225540448005879
"constant","unbiased",0.530644588712387,0.587563095656879,-0.0569185069444926
"linear","const",0.0540265063231094,0.0247766335636725,0.0292498727594369
"linear","linear",0.0284429837321343,0.0247766335636725,0.00366635016846176
"linear","walk",0.0407734544606311,0.0247766335636725,0.0159968208969586
"linear","unbiased",0.0459692573900845,0.0247766335636725,0.021192623826412
"walk","const",0.609863022205897,0.615489134534329,-0.00562611232843169
"walk","linear",0.642110030686765,0.615489134534329,0.0266208961524358
"walk","walk",0.608912206053588,0.615489134534329,-0.00657692848074054
"walk","unbiased",0.597375325406594,0.615489134534329,-0.0181138091277345
"constant","const",0.509805642983343,0.520626446467797,-0.0108208034844539
"constant","linear",0.49424021117949,0.520626446467797,-0.0263862352883072
"constant","walk",0.508227034475768,0.520626446467797,-0.0123994119920283
"constant","unbiased",0.492560731362583,0.520626446467797,-0.0280657151052142
"linear","const",0.343524919632237,0.327464302783482,0.0160606168487548
"linear","linear",0.304084522584024,0.327464302783482,-0.0233797801994584
"linear","walk",0.328326919774819,0.327464302783482,0.00086261699133644
"linear","unbiased",0.33790613774516,0.327464302783482,0.0104418349616774
"walk","const",0.199960282880913,0.204075829881813,-0.00411554700089989
"walk","linear",0.259846967669519,0.204075829881813,0.0557711377877055
"walk","walk",0.23708820036469,0.204075829881813,0.0330123704828773
"walk","unbiased",0.234259601885281,0.204075829881813,0.0301837720034679
"constant","const",0.226911059816572,0.218860097086725,0.0080509627298469
"constant","linear",0.205468408916507,0.218860097086725,-0.0133916881702177
"constant","walk",0.212259766909287,0.218860097086725,-0.006600330177438
"constant","unbiased",0.212109450538358,0.218860097086725,-0.00675064654836688
"linear","const",0.0309029592702873,0.0204984560397952,0.010404503230492
"linear","linear",0.0250337674948968,0.0204984560397952,0.00453531145510152
"linear","walk",0.0263748270277127,0.0204984560397952,0.00587637098791744
"linear","unbiased",0.0370781064437133,0.0204984560397952,0.0165796504039181
"walk","const",0.194821835093205,0.170650231577409,0.0241716035157962
"walk","linear",0.1800165466822,0.170650231577409,0.00936631510479158
"walk","walk",0.184259660129226,0.170650231577409,0.0136094285518175
"walk","unbiased",0.179381460184681,0.170650231577409,0.00873122860727266
"constant","const",0.119366486949183,0.123290689230488,-0.00392420228130534
"constant","linear",0.123682341581357,0.123290689230488,0.000391652350868396
"constant","walk",0.118627851023612,0.123290689230488,-0.00466283820687634
"constant","unbiased",0.0828563435467126,0.123290689230488,-0.0404343456837757
"linear","const",0.635597970977923,0.759755592318073,-0.124157621340149
"linear","linear",0.731757604835108,0.759755592318073,-0.0279979874829647
"linear","walk",0.741836699585451,0.759755592318073,-0.0179188927326217
"linear","unbiased",0.793831158426837,0.759755592318073,0.0340755661087644
"walk","const",0.563581961096117,0.518501151830685,0.0450808092654318
"walk","linear",0.506255598258699,0.518501151830685,-0.0122455535719863
"walk","walk",0.531672215638242,0.518501151830685,0.0131710638075571
"walk","unbiased",0.538961484015256,0.518501151830685,0.0204603321845712
"constant","const",0.347288102320639,0.353009995129644,-0.00572189280900498
"constant","linear",0.345065883775749,0.353009995129644,-0.00794411135389411
"constant","walk",0.3482803269469,0.353009995129644,-0.00472966818274351
"constant","unbiased",0.356814333551549,0.353009995129644,0.00380433842190542
"linear","const",0.692664601999717,0.590698397827648,0.101966204172069
"linear","linear",0.590795200815175,0.590698397827648,9.68029875269005e-05
"linear","walk",0.643778984640176,0.590698397827648,0.0530805868125286
"linear","unbiased",0.647562043165635,0.590698397827648,0.0568636453379873
"walk","const",0.60694452948551,0.632954569502766,-0.0260100400172557
"walk","linear",0.617102149277617,0.632954569502766,-0.0158524202251489
"walk","walk",0.614573092223917,0.632954569502766,-0.0183814772788483
"walk","unbiased",0.647546700118127,0.632954569502766,0.0145921306153614
"constant","const",0.611804683838339,0.587722200225182,0.0240824836131571
"constant","linear",0.645169757333859,0.587722200225182,0.0574475571086774
"constant","walk",0.620500328929574,0.587722200225182,0.0327781287043923
"constant","unbiased",0.643369879241972,0.587722200225182,0.0556476790167896
"linear","const",0.956295278973574,0.961691517627693,-0.00539623865411898
"linear","linear",0.946622552631581,0.961691517627693,-0.0150689649961119
"linear","walk",0.951954106000023,0.961691517627693,-0.00973741162767039
"linear","unbiased",0.919808958719863,0.961691517627693,-0.0418825589078298
"walk","const",0.585223574316587,0.603421961031708,-0.0181983867151219
"walk","linear",0.591164489689454,0.603421961031708,-0.0122574713422547
"walk","walk",0.599300086826204,0.603421961031708,-0.00412187420550436
"walk","unbiased",0.59157568704317,0.603421961031708,-0.011846273988538
"constant","const",0.451499975451518,0.488709715948251,-0.0372097404967331
"constant","linear",0.451551392900484,0.488709715948251,-0.0371583230477664
"constant","walk",0.449763754190441,0.488709715948251,-0.0389459617578093
"constant","unbiased",0.469528725332613,0.488709715948251,-0.0191809906156373
"linear","const",0.801035344344521,0.747975096865874,0.0530602474786477
"linear","linear",0.762010217290625,0.747975096865874,0.0140351204247513
"linear","walk",0.792322849115405,0.747975096865874,0.0443477522495311
"linear","unbiased",0.812039747695923,0.747975096865874,0.0640646508300492
"walk","const",0.338301161869112,0.32974849521239,0.00855266665672155
"walk","linear",0.295726202078979,0.32974849521239,-0.0340222931334112
"walk","walk",0.31075909998524,0.32974849521239,-0.0189893952271504
"walk","unbiased",0.300007792524241,0.32974849521239,-0.0297407026881489
"constant","const",0.453466206082213,0.441075349771532,0.0123908563106813
"constant","linear",0.488666903012374,0.441075349771532,0.0475915532408417
"constant","walk",0.462745956940537,0.441075349771532,0.0216706071690052
"constant","unbiased",0.497678012904509,0.441075349771532,0.0566026631329776
"linear","const",0.794058979269195,0.792601399118482,0.00145758015071207
"linear","linear",0.828672862902694,0.792601399118482,0.0360714637842117
"linear","walk",0.817125570756183,0.792601399118482,0.0245241716377004
"linear","unbiased",0.793207180886461,0.792601399118482,0.00060578176797832
"walk","const",0.621436378465753,0.681803087384931,-0.0603667089191787
"walk","linear",0.708448898121968,0.681803087384931,0.0266458107370363
"walk","walk",0.733861876741699,0.681803087384931,0.0520587893567681
"walk","unbiased",0.74689898738391,0.681803087384931,0.0650958999989788
"constant","const",0.992268058807003,0.993519720104278,-0.00125166129727527
"constant","linear",0.987534643795558,0.993519720104278,-0.00598507630872014
"constant","walk",0.990661184169544,0.993519720104278,-0.00285853593473395
"constant","unbiased",0.973441704976469,0.993519720104278,-0.020078015127809
