"","const x const","const x linear","const x walk","linear x const","linear x linear","linear x walk","walk x const","walk x linear","walk x walk"
"37",-0.0728733627523416,-0.0433334908900853,-0.0395128267730946,-0.0874258223601056,-0.0915468703375273,-0.0997728147090492,0.060686338136872,0.0580431411259564,0.0741081605235152
"38",-0.0628469357022489,-0.0650772992413495,-0.0691278158500906,0.0311362200876301,0.0123778367570675,0.0071001067874894,0.0176908463523783,0.016390196288334,0.0125637304709999
"39",0.0485284836380628,0.0642683106996637,0.0829500831634373,-0.0605941838698596,-0.0532289703377008,-0.0625374648027307,-0.0474325770835669,-0.0315685814428647,-0.026551818276621
"40",0.0147785828373996,-0.0046879994998405,-0.00550214429296686,0.0582941644803822,0.0531756843292157,0.0492511916847093,-0.0511279637546104,-0.0426031933147803,-0.0414403060241621
"41",-0.0170823426034426,-0.0099398074086679,-0.00856941903463015,-0.0260407132613375,-0.0232369130537569,-0.0317746398555296,0.0116864413820901,0.0132726853425936,0.0181996163575708
"42",-0.0468508900121056,-0.047424646597915,-0.0439464016484745,0.123498362829999,0.132600386838719,0.135684209174756,0.0101381414005912,0.0232390677156048,0.025774508372874
"43",-0.00858011639517281,-0.023272110251182,-0.0197100778116593,0.0899748365014295,0.100257111400455,0.100412971565549,0.0680748207819729,0.066225623541631,0.0681664936189047
"44",0.0684322617303368,0.0662651342609214,0.0683306712775316,-0.00532312589042017,-0.00463075561795068,-0.00242588007499434,0.0318841693918351,0.0361179687373654,0.0394080721403703
"45",-0.0234477430028327,-0.0384733889667963,-0.033056754215921,0.00288376148122205,0.0202743692044838,0.0274434707100399,-0.00734583230809083,-0.00648588819925822,-0.00750352969128099
"46",0.00462296042497212,-0.00309690587719225,0.00329173728458215,-0.0541282264520129,-0.0533693369498775,-0.0515953725862038,-0.0296230275864384,-0.00879395392962196,-0.011370179671982
"47",-0.0383093981296863,-0.0314221370483864,-0.0367806357270538,0.00464275014100884,0.0133020681049038,0.0144599081709842,0.105555980497096,0.102790811211186,0.101987740790197
"48",0.0317333014757387,0.0254389893069414,0.0348800796577415,-0.087535335454414,-0.0724921852794577,-0.0544495012112706,0.0382827582312119,0.0267267075725279,0.038419123611664
"49",-0.127313248983086,-0.12792819361562,-0.120612945361914,-0.0227308732780091,-0.0282744241112678,-0.0353835973320638,-0.057889433022906,-0.0676295360981147,-0.0646290970435862
"50",0.00985560766645432,-0.00497387387922965,0.00303980595679421,0.00877366925331569,0.00913179466569142,0.00791221389125774,0.0266920287350887,0.0115651152560355,-0.000344393739397764
"51",0.0720816228842281,0.0595602269999146,0.0456450389067475,0.0308955483332192,0.0188116860560056,0.0219535684400577,0.0284709986049249,0.0359961960178879,0.0248530249383662
"52",0.0097733777179676,0.0313468445013229,0.0285681134638974,0.00876098587394325,0.0224559778376549,0.0296161935000435,0.0327276185295645,0.0216354006804907,0.022662377782139
"53",-0.0460994156614473,-0.0529891478708029,-0.0544947544432663,-0.0795765672172669,-0.0766494300360624,-0.0837397664058496,0.0602959994977524,0.0467813887449386,0.0527071957168062
"54",-0.0433257528236411,-0.0192566395212521,-0.0121507567591599,0.0340402410057353,0.0250497138037341,0.0262243441050388,-0.0568861297857551,-0.0464003512212696,-0.0404908330209432
"55",0.093856431652116,0.0852849995815366,0.0668923645363148,0.00554141068815106,0.00962270493042117,0.014413984228683,0.0356770130732326,0.0292240381717775,0.0086489449021504
"56",-0.0368535354262808,-0.0381544113152891,-0.0375836025243694,0.00920315586849618,-0.0152968704184517,-0.0205869369253018,-0.0485567082562566,-0.0659026236424442,-0.0831931632777152
"57",-0.0424760145587954,-0.0332922898552913,-0.0347597713619544,0.052329315366256,0.057650723704181,0.0567263799926631,-0.0117736090327514,0.0057349210265607,0.0215556584522218
"58",0.0873975614922543,0.084163042801611,0.0839043533005569,-0.0928600702860179,-0.0905023549441196,-0.0926232322714344,0.0557627835980323,0.0380805536613731,0.0263602723011549
"59",0.00179503013966698,-0.00482173724893142,-0.0116802241175613,-0.0758007663039373,-0.0825059911887472,-0.0932602477795414,-0.00421155350862545,-0.0101932196380624,-0.0100555604588117
"60",-0.086631018905736,-0.0885772593521559,-0.0936828559588562,0.038978252572808,0.03037162501782,0.0316456510955561,0.055073556912511,0.070769012917248,0.0672896927867157
"61",-0.0519939152277709,-0.0624107392521113,-0.056121382267217,-0.0473369771135854,-0.0392290967063326,-0.0487129982512928,0.00263885346338655,0.0165553991721278,0.00727204283688909
"62",0.0674680516343984,0.0707142935373555,0.0622275762890734,0.0160289957727418,0.00778237799293824,0.00223966903959383,0.0119082390870945,0.0278987280079902,0.0308992396575306
"63",0.0354779383682544,0.0497179236273501,0.054526340988161,0.0206727137116733,0.0370854579663329,0.0266699868613627,0.0220234678994202,0.0414598966576455,0.0430329539805419
"64",0.0364009506633873,0.035631719570575,0.0396700046530807,-0.0164286761176285,-0.0253090514678234,-0.0221335235793826,-0.00178486201176953,0.00146646261931382,0.00627948478627272
"65",0.0103515440754439,-0.00200567501619681,-0.000338552534876302,-0.0324114460567404,-0.0508030800827091,-0.0491982567432961,0.0448599508686407,0.0401347319931032,0.0436876087422933
"66",0.00265799952120876,0.000181296359151595,0.00400700107673335,-0.00364906035250107,0.0167853014605899,0.0180543349862012,0.0712088080628977,0.0887952101366551,0.0837528855496108
"67",-0.00818161557197566,-0.0113800889070652,-0.0138558243462883,0.0682313574951255,0.0781931346979625,0.0836621108770123,0.0379659669813824,0.047257536728153,0.0435653733978543
"68",-0.0267839665936993,-0.0275939112603085,-0.029148398325583,-0.0548236966369844,-0.0690301230637804,-0.0704242246870906,-0.0597619289568035,-0.0521019216257379,-0.045941725087342
"69",-0.03695037056917,-0.0366713561521383,-0.0438222055815215,0.0340966659592333,0.0428241730247356,0.0452096478281645,0.0485298508534844,0.0478414809410428,0.0481490445878816
"70",-0.0258614360292281,-0.0186097331965741,-0.0213178041595106,0.085870004147736,0.0821441957864596,0.0869633133490423,-0.0267400885059678,-0.0380395703557905,-0.0350117150469308
"71",-0.0924581880817047,-0.0755913311603723,-0.0735652997766492,0.0892534132343681,0.0925130896214674,0.0878107064258112,0.0556942414143378,0.0719620272461137,0.0588901374159707
"72",0.059725718545675,0.0594049112131115,0.0369563882938952,0.00869305761892392,-0.00452222867425539,-0.00761116626641883,0.0255453224411045,0.0166281344776906,0.0144913142225721
"73",-0.042884114342758,-0.0592852365416295,-0.0613706588601267,0.0409631339393047,0.0325947163243121,0.0278167236152431,-0.00367436686163525,0.000315862104580789,0.00772897783172577
"74",-0.0328067071542022,-0.0369993111631542,-0.0284900565486445,-0.0221599681767365,-0.0103513391328564,-0.00256868252830289,0.0243167163275658,0.0280578471315838,0.0297345646413114
"75",-0.0703632151989459,-0.0703013016784802,-0.0836288004042,0.0385062216267678,0.0293448749098694,0.0292228550581627,0.00631669726060391,0.0331787128535823,0.0336037079795912
"76",0.024942245380245,0.049371007512895,0.0421407195668121,0.0262351208115295,0.0155989720150302,0.0165168711193145,0.0666422684669535,0.0451078345960285,0.0465885686745243
"77",0.0292345008937775,0.0189774778636338,0.0198779526623994,-0.0261625061930437,-0.0158111238194329,-0.0161317142583066,-0.0024937094843136,0.0020962258411793,-0.00285035897265717
"78",0.0222555990894893,0.0258825396305082,0.0313355220307911,-0.0204763458992215,-0.0299478974030601,-0.028781534207738,-0.0326005240075667,-0.0256247783675992,-0.0247263372631421
"79",-0.0304045680892278,-0.0342401888586648,-0.037598777249652,0.0932074028297259,0.12081897042919,0.123444181328213,-0.00298215501373011,-0.00736718319388807,-0.010318779812621
"80",0.00567965070768811,-0.00672487183186277,-0.0206773974561014,-0.0446863824425833,-0.0492143460602511,-0.0515654548004353,-0.0364444883112718,-0.0261336356573583,-0.0317744606412507
"81",-0.00257570246323924,0.0324808989634363,0.0483264205181911,0.0546017392781063,0.0520586160570149,0.0526540830384603,0.0610838976811463,0.0612883042736744,0.0605736229792154
"82",-0.0697712225867243,-0.0566880152618472,-0.0601566435871489,-0.0269331711406037,-0.0219807441736773,-0.0178319624813532,-0.0248741575528432,-0.0234733743626905,-0.0316262876457185
"83",-0.0701278152764694,-0.0731992170120445,-0.0787645933421924,-0.0170781239323262,-0.0228940127559608,-0.0253221418332339,0.0120154253274861,0.0121655055238482,-0.00219620291078393
"84",0.0416740411442035,0.0285607079652119,0.027764607083325,-0.107273347946383,-0.103275680416957,-0.0965527784771527,0.0485287699614463,0.0370694926632968,0.0471550231066783
"85",-0.0281219211020166,-0.0227089515104487,-0.0228443760076158,-0.0346219407163493,-0.0422334749332408,-0.0394923420748533,0.0427628921850537,0.041031137450758,0.0421891718547068
"86",0.0557367747188096,0.0625877619591729,0.0641084826366183,0.0201221512641844,0.0121874691626813,0.013732655352524,-0.0759867282971374,-0.0941262144914919,-0.094918261174026
"87",-0.0406715325518296,-0.0305116696415568,-0.0333884959642588,-0.0125974153474257,-0.0195432231825298,-0.0154500550026601,-0.153599687243781,-0.135463241635191,-0.11367886356963
"88",0.10784321422845,0.105025850077693,0.100067536313576,0.0171554289810043,0.00813627671969419,0.00172677321716364,0.0434070533827878,0.0380359686704224,0.038392933920978
"89",0.0233982073753056,0.0191669872145181,0.0192101063542894,-0.0109956755288466,-0.000732562368040701,-0.00804712391411216,-0.00701882395114406,0.00192690527428541,-0.00284356037568573
"90",-0.0368219499783009,-0.0385960098596099,-0.0499944317389237,-0.00453069947319867,-0.025296298917972,-0.0203804193991208,-0.0212068286733785,-0.0247798413850823,-0.027093136559235
"91",0.112593264083295,0.111243651159509,0.10809177103434,-0.0137370832341363,-0.00899009223988084,0.00227120904820893,-0.0204756217454436,-0.0204668947618893,-0.0275370769445905
"92",0.0181305493827799,0.0212840722272725,0.0311563692347092,-0.0241069162915368,-0.0290065206196386,-0.0299077691225426,2.58218239909125e-05,0.00737738483304295,0.0120122266926331
"93",-0.0192865783300878,-0.0238301812796675,-0.0323155220776324,-0.0484802078327425,-0.0218060760580633,-0.021800859832837,-0.0307001758274935,-0.0314479637843568,-0.0248585422020255
"94",-0.0388732147020786,-0.0221067996129481,-0.0265319288765986,0.0823303335391814,0.0761939071959161,0.0789277826518104,0.0147836613327054,0.0186116635192181,0.0168242617236314
"95",-0.022512542431305,-0.0243000484071853,-0.0259375603439091,0.0493851354024379,0.0579286128248345,0.0611359069835004,0.0842994619499224,0.0940769274702979,0.0927322909842642
"96",0.0272528396618029,0.0424438328153467,0.0416609037596882,0.0200220320275954,0.00417255441490899,0.00707203632600384,0.101214527024637,0.0838231292484293,0.0798137673626834
"97",0.0369675646246471,0.0427799943243673,0.0424605966758922,-0.002706600276558,0.00339507632109864,-0.00421121425409449,0.156417755472652,0.137401059210219,0.134244677120516
"98",0.0335853279727654,0.0547864502873077,0.0663238091230535,0.104234705902677,0.126466371884219,0.127835209240986,0.0623421020067145,0.0636059984824429,0.056844209593703
"99",0.0347590391658583,0.0340668661135858,0.0487393340638882,0.044468396661953,0.0536943635566253,0.0674884446606959,-0.104766615326303,-0.109288137283907,-0.110861575226225
"100",0.0110654213265794,0.0102656375487998,0.00221335369133047,-0.0610826116637593,-0.0769137299628694,-0.0757125116658771,0.0190836047093346,0.0106725546149382,0.00918913505116714
"101",-0.0223859377584543,-0.0077717831828954,-0.0116022688569558,-0.068730528020297,-0.0528159689826367,-0.0453127553865459,0.0640316825760966,0.062059930933174,0.0666596422165538
"102",-0.0678521139919259,-0.0526749298315391,-0.0519508105718275,0.0478587745216716,0.0618003294296959,0.0615726250111833,-0.00888256638331231,-0.0192994103181882,-0.00656034650912862
"103",-0.035343592675957,-0.0264361960924336,-0.0233863433065614,-0.0550634110817808,-0.0529385072308738,-0.0443889610656414,-0.0208463421893061,-0.0362058359843832,-0.0405828015064482
"104",-0.0129910654067653,-0.0245449956006696,-0.0140843365799534,0.0160301926852106,0.0242132323185422,0.0219898225251407,-0.0465548667779275,-0.0568818268550613,-0.0531334803542317
"105",-0.0408750937274686,-0.046936585937473,-0.0476878928514891,0.105540221756586,0.105420931554959,0.114874453152483,0.0410597772760027,0.0350984615132809,0.0282658995553462
"106",-0.0154031093196711,0.0111878141008848,0.00760203576027912,-0.0374424805208082,-0.0418982291546961,-0.0564223963225671,0.00542907616666377,0.0367602809286515,0.0503077859180849
"107",0.0959379627395635,0.0938479838129214,0.10420681146127,-0.0980688948889349,-0.0854310941526407,-0.0872203435161752,-0.00259035919611311,-0.0335498708166972,-0.0465917292520958
"108",-0.06154462186718,-0.0416235930931017,-0.0455087768893017,-0.0705075419952991,-0.048361861789722,-0.058091299733166,0.0279138293736765,0.0382868690038412,0.0382069029016497
"109",0.0071733518880418,0.0151235642465525,0.0162484817316967,-0.0344922748737755,-0.0272118618469095,-0.0300230151405027,-0.06203387520284,-0.0739484685363387,-0.0738628894646682
"110",-0.0908936118225912,-0.096282724259081,-0.086041059768507,0.0779841445170047,0.105369374763741,0.10868840992452,0.0364851867138652,0.0361298947343654,0.0350163432758166
"111",0.0521928984269253,0.052443011283721,0.0600625354778314,-0.0505519320594178,-0.030746602265464,-0.0246749437381621,-0.023658478077304,-0.0335756655635809,-0.0284444580312541
"112",0.0671122329164182,0.0672332539937794,0.0651939229260221,0.0270248053102357,0.0318264239869118,0.0288665628801961,-0.0190807173294329,-0.0289744752491293,-0.0298442933446243
"113",0.0922476862454291,0.0887852832434703,0.0882085888322212,0.121216094274235,0.127544122390503,0.127194814834904,-0.0047901387463159,-0.0144783491407376,-0.0221253198215129
"114",0.000695295178673894,0.0120707241497012,0.0158659126698732,-0.0400670105422889,-0.0326290644924781,-0.0268539086643201,-0.109099521750598,-0.136338847760664,-0.152454544867337
"115",0.0614021619508781,0.0649979634754896,0.0645296796688146,-0.0172046579521594,-0.0172269209744758,-0.0200519022759763,0.0646847911576505,0.0628131274162029,0.0642708160122213
"116",0.131532970068686,0.106304631356695,0.108067154130256,-0.0547525118179336,-0.0422330860453705,-0.0397032530780953,0.0730626308466801,0.0731318144533178,0.0748329797773319
"117",0.148860701300737,0.154047747659337,0.157840577084495,-0.000741356493542344,0.00811885136851487,0.0149767415333576,0.113085221650624,0.126838577144064,0.128487360498805
"118",0.0167657856425479,0.0134247948153282,-0.0026699757123928,0.102644778051533,0.111376499909451,0.109487139017753,0.0990388554269979,0.0952874163448783,0.0848378843860913
"119",0.108900905146422,0.114815419742849,0.120352658427339,-0.0114090626819546,-0.00773148866494155,0.00534505043997791,0.0371025489370189,0.0378742989951883,0.0262831865176505
"120",0.0960896834054685,0.0901132826743155,0.101389592609033,0.035827162680256,0.0168426644089754,0.0181439545449764,0.0115328392999287,0.0126650124496476,0.00661651290118048
"121",0.0510305312405185,0.0494904403748255,0.0516500977761123,-0.00277616440642853,-0.0120665370249728,-0.00960936097717419,-0.0412500797080101,-0.0519999317321403,-0.0508689176274346
"122",0.0337289945063785,0.0394971438436938,0.0434958022863572,0.0630235327831071,0.0653844179541467,0.0679080818009181,0.0520900068006861,0.0634074332999294,0.08007810451809
"123",-0.0449672651637115,-0.0469089519120375,-0.0499771469171198,0.00618926365340766,-0.0125461540320126,-0.0085326712965309,0.0502830267395595,0.0764761477117523,0.0874810323940064
"124",-0.0502824811757357,-0.0444509460396976,-0.0463726442542773,0.115279388976203,0.0896727186083432,0.0900270421898525,0.01956796894277,0.00852165317616382,0.00823915359450428
"125",-0.0387333326542627,-0.0423539361572278,-0.0414416388135225,-0.0396470036857136,-0.0315369573052235,-0.037929407736904,0.0286627020584228,0.0310205482629655,0.0257909501574968
"126",-0.0408337387582428,-0.0210781849856324,-0.0289325456057147,0.000812604585123333,0.0133447229107381,0.00401001014447577,-0.0328638459616721,-0.0258446515641216,-0.0275896859582146
"127",-0.0162603669403831,-0.0210835765443642,-0.025528226239776,-0.0608333932496493,-0.0461148611683436,-0.0504912028228474,-0.0444484877678518,-0.0277994649941662,-0.023006702858518
"128",-0.0174555708551652,-0.026487930342569,-0.0255581461249627,0.0621421896125196,0.0587612006188134,0.0576513940726924,-0.0146853391008241,-0.0181896095590765,-0.0166193416067585
"129",-0.0290523208594526,-0.0434497932193296,-0.0414004323823107,0.00895488958060631,0.0192972085769291,0.0189093265568396,-0.0449839205339068,-0.0400332141010299,-0.0324027288144746
"130",-0.103811128594073,-0.107719802832829,-0.1176560196469,0.0386106411650067,0.0307430821383645,0.0352994511717885,-0.0433641205968711,-0.0653196337838965,-0.0762442868614759
"131",-0.0365837400442605,-0.0335559516480342,-0.0268696170227834,0.0708546824719644,0.0550519973824166,0.0618680532199805,0.114994052649843,0.112541460847357,0.112101519036414
"132",-0.0415027712200295,-0.0339808188707323,-0.0343351373923952,-0.0277004679221303,-0.0402987721302479,-0.046047384840038,-0.0198691192888723,-0.0123597212625156,-0.0124102550354516
"133",-0.0175242989176674,-0.0138835972033033,-0.00583325230240794,-0.0264629535468619,-0.0288574313396969,-0.0399241163918073,-0.0838684916269649,-0.0815335452452406,-0.0801982117909298
"134",-0.0352368709593579,-0.0560538636397722,-0.0766060282639247,-0.122753080622663,-0.1187450472511,-0.118596377973587,0.0108366436544001,-0.00473613444014287,-0.00810424255305875
"135",0.0720702012177904,0.0808767455467789,0.0728994337698464,-0.00490634363020015,-0.00182752697382949,0.00300639595470664,0.0201401366095663,0.0196580930476544,0.0145890447622051
"136",-0.0263795805073734,-0.0131935895300976,-0.0178396398511249,-0.0399636122138408,-0.0530885008717826,-0.0591447335480835,0.0209991857555994,0.00871472626880498,0.0091392421036155
"137",0.0196902475150719,0.0327909099715432,0.0360781475668752,-0.0822895263907728,-0.0596469030971523,-0.0684876291850185,-0.0482595175134978,-0.0426009387301887,-0.046498398566362
"138",-0.0326144696690863,-0.0370933958638788,-0.0424389348954628,-0.00687693129589018,0.00852669814705609,0.00794158774990272,0.0475487663037668,0.0504583062337317,0.0470559172915053
"139",-0.0848272818242492,-0.0798278420507647,-0.0799775105902349,0.0164542832582215,0.0230710983155059,0.0135911856057099,0.0401542712355007,0.0235034126786967,-0.0159895019304476
"140",0.0615627812113924,0.0538859477870171,0.04665292442131,0.0699641200957011,0.0625986834556381,0.0651861565141851,-0.0440557454406307,-0.0436638380792995,-0.032127880179019
"141",0.0374047322419904,0.0258660183970798,0.0280001706479025,0.023412029565429,0.0126837092063167,0.0138601218551377,0.0538225615360562,0.0497522233565802,0.0534487699369084
"142",-0.0562213443998894,-0.061509592208678,-0.0616780468182968,-0.00986038900358452,-0.0026170988539215,-0.00774232251334653,-0.050810281008765,-0.0466107659169447,-0.0484560348665505
"143",-0.0140606771821942,-0.0171295048372199,-0.016898334785985,0.00342958033756263,0.0107422803488865,0.00812976746685445,0.028217372799977,0.0245373159386749,0.0242541574778615
"144",0.0215630515187727,0.032597159415415,0.0233157315069979,0.0494529457858071,0.0519774983505555,0.059346082973466,-0.0236153454714567,-0.0233657451431746,-0.026246562972007
"145",0.0448509406857295,0.0604035649002083,0.0724935760753165,0.00296273035487604,0.00561479064534309,0.0267304970112324,-0.0402717521610888,-0.0448388328757999,-0.0413617415423885
"146",0.0407763633096815,0.0518965740531001,0.0610128378279255,-0.0489087874288063,-0.0394731954145356,-0.0307889412433157,0.00339388838016857,0.00899442615061097,0.0117228371846569
"147",0.0500739101832941,0.0496616613050376,0.0481891686031288,0.0477858349070239,0.0489442506679653,0.0559395310702508,-0.0431369145902143,-0.0374225934543258,-0.0306358458689395
"148",0.0519394844975747,0.0610598013001978,0.0712328854723541,-0.0321519973453057,-0.0161379210980371,-0.0145016122066772,0.0727176738264853,0.0828696692096017,0.0829760343038943
"149",-0.0162802841313089,-0.00722601972284265,0.004163329162992,-0.0211468453270466,-0.0281466436639375,-0.0249399830576325,-0.0129280395001787,-0.015746432342972,-0.0106958941295618
"150",0.0130272887412854,0.0259736082507078,0.0283945979369086,-0.0206569599929973,-0.0130940979201591,-0.0119664467989475,-0.0560478418304885,-0.0540042417421271,-0.0506857972930593
"151",0.0773939501085813,0.0938857629056441,0.0898228131258951,0.0229402989761932,0.0298098678790871,0.0386694604896178,0.0325080199059457,0.051906589663008,0.051128904200791
"152",0.0715822059921325,0.0853841679235721,0.0933944272318898,-0.07024919140245,-0.0703645651029151,-0.0792181398124684,-0.0835662508956111,-0.0545017613436111,-0.0499456210647085
"153",-0.0543219610031182,-0.0506059385218738,-0.0674310867579049,0.0337401192972728,0.0290209767834106,0.0294190086715399,0.0829109953779804,0.084149713908964,0.0866159795458228
"154",-0.0709178168601776,-0.0570224117321616,-0.0608343470716893,0.0253643701273977,0.0235188483410711,0.0258058229269947,0.00572222059947691,0.000548208427623043,-0.00215994856476476
"155",-0.115769641925942,-0.120583759853999,-0.116810297747016,0.030919017842701,0.0233745899362525,0.0246668099835285,0.0274286971753085,0.0255681817562563,0.0293977666120586
"156",-0.0784531533592604,-0.067811971001688,-0.0792811708259886,0.0373653165481167,0.0513028401813149,0.0491574560619744,-0.0316094317470124,-0.0112755093558617,-0.0178700931878899
"157",-0.0550823457628484,-0.0606849454082701,-0.0614364832063902,0.0724234680264166,0.0571596527026015,0.0642519291003617,-0.00800788598434432,-0.0171587587051812,-0.0107361690169274
"158",-0.0398658100048878,-0.0233913327184058,-0.0301324373874454,0.0383635675355495,0.0319995707345888,0.0324068116663314,0.0255987675233205,0.0323452904659379,0.0310741448029014
"159",0.0375963882805987,0.0411946255035388,0.0410976008691281,0.0340582561029632,0.0295225303553321,0.0311688060452371,0.00340789707152572,0.014373192441976,0.015284304367937
