"dgm","model","est","posrate","bias"
"linear","const",0.237324109754706,0.259836041288763,-0.0225119315340572
"linear","linear",0.28877504110054,0.259836041288763,0.0289389998117766
"linear","walk",0.27650315389862,0.259836041288763,0.0166671126098573
"linear","unbiased",0.294314208431628,0.259836041288763,0.0344781671428648
"walk","const",0.0491444762909588,0.0452641673114958,0.003880308979463
"walk","linear",0.0692559383252807,0.0452641673114958,0.0239917710137849
"walk","walk",0.0578122653573027,0.0452641673114958,0.0125480980458069
"walk","unbiased",0.0711072503373923,0.0452641673114958,0.0258430830258965
"constant","const",0.589197371094068,0.603462448539305,-0.014265077445237
"constant","linear",0.626399823275338,0.603462448539305,0.0229373747360327
"constant","walk",0.600502179969486,0.603462448539305,-0.00296026856981935
"constant","unbiased",0.663675571902003,0.603462448539305,0.0602131233626982
"linear","const",0.324680332457933,0.334539913480618,-0.00985958102268453
"linear","linear",0.342983720595366,0.334539913480618,0.00844380711474862
"linear","walk",0.332244733749874,0.334539913480618,-0.00229517973074372
"linear","unbiased",0.373603467089084,0.334539913480618,0.0390635536084661
"walk","const",0.230855179180548,0.239126279114569,-0.00827109993402084
"walk","linear",0.214636817020753,0.239126279114569,-0.0244894620938163
"walk","walk",0.223826521278176,0.239126279114569,-0.0152997578363931
"walk","unbiased",0.210463316285388,0.239126279114569,-0.0286629628291812
"constant","const",0.249545834041562,0.241362115961662,0.00818371807990059
"constant","linear",0.255206889040971,0.241362115961662,0.0138447730793093
"constant","walk",0.252030690974372,0.241362115961662,0.0106685750127101
"constant","unbiased",0.258494290652742,0.241362115961662,0.01713217469108
"linear","const",0.898519236366467,0.873506226780916,0.0250130095855501
"linear","linear",0.879730145677266,0.873506226780916,0.00622391889634966
"linear","walk",0.89014902187245,0.873506226780916,0.0166427950915332
"linear","unbiased",0.855949495037176,0.873506226780916,-0.0175567317437408
"walk","const",0.553744710493927,0.634484731218139,-0.0807400207242122
"walk","linear",0.677408078559677,0.634484731218139,0.042923347341538
"walk","walk",0.595656106912814,0.634484731218139,-0.038828624305325
"walk","unbiased",0.591581221193013,0.634484731218139,-0.0429035100251254
"constant","const",0.468004145272362,0.493552344592232,-0.0255481993198693
"constant","linear",0.459340152102461,0.493552344592232,-0.0342121924897706
"constant","walk",0.461673257370858,0.493552344592232,-0.0318790872213742
"constant","unbiased",0.440656327982967,0.493552344592232,-0.0528960166092646
"linear","const",0.171874428833601,0.167678269912835,0.00419615892076639
"linear","linear",0.167664226929068,0.167678269912835,-1.40429837661438e-05
"linear","walk",0.171322763362435,0.167678269912835,0.00364449344960027
"linear","unbiased",0.154054226529243,0.167678269912835,-0.0136240433835914
"walk","const",0.707364908078792,0.680718858097938,0.0266460499808543
"walk","linear",0.664872650723703,0.680718858097938,-0.0158462073742347
"walk","walk",0.69000053606562,0.680718858097938,0.00928167796768131
"walk","unbiased",0.685659006939093,0.680718858097938,0.00494014884115479
"constant","const",0.871438443164086,0.848947959579096,0.02249048358499
"constant","linear",0.888280257013671,0.848947959579096,0.0393322974345747
"constant","walk",0.871264050270531,0.848947959579096,0.0223160906914348
"constant","unbiased",0.85710302641042,0.848947959579096,0.00815506683132372
"linear","const",0.543778457250391,0.536882187447934,0.00689626980245694
"linear","linear",0.608454694830276,0.536882187447934,0.0715725073823422
"linear","walk",0.598496108624683,0.536882187447934,0.061613921176749
"linear","unbiased",0.58995278444768,0.536882187447934,0.0530705969997464
"walk","const",0.0526345712257405,0.0703297813887654,-0.0176952101630249
"walk","linear",0.111484461002398,0.0703297813887654,0.0411546796136322
"walk","walk",0.0899618111873056,0.0703297813887654,0.0196320297985402
"walk","unbiased",0.102473552130501,0.0703297813887654,0.0321437707417355
"constant","const",0.759649259889536,0.746096667645837,0.0135525922436988
"constant","linear",0.782943792725841,0.746096667645837,0.0368471250800043
"constant","walk",0.766602395958214,0.746096667645837,0.020505728312377
"constant","unbiased",0.776885596029087,0.746096667645837,0.0307889283832502
"linear","const",0.528806730210312,0.444736883972215,0.0840698462380967
"linear","linear",0.491927849371312,0.444736883972215,0.0471909653990961
"linear","walk",0.507480123689182,0.444736883972215,0.0627432397169665
"linear","unbiased",0.504279762988591,0.444736883972215,0.0595428790163757
"walk","const",0.445911733075532,0.474145335947393,-0.0282336028718616
"walk","linear",0.372739691700047,0.474145335947393,-0.101405644247347
"walk","walk",0.398033444378615,0.474145335947393,-0.0761118915687788
"walk","unbiased",0.365278238669721,0.474145335947393,-0.108867097277673
"constant","const",0.235946329036238,0.213221911296302,0.0227244177399364
"constant","linear",0.278151847631973,0.213221911296302,0.0649299363356714
"constant","walk",0.26350901935989,0.213221911296302,0.0502871080635887
"constant","unbiased",0.302705775862581,0.213221911296302,0.0894838645662792
"linear","const",0.474090378658261,0.472916182457811,0.00117419620045028
"linear","linear",0.541189160259654,0.472916182457811,0.0682729778018437
"linear","walk",0.502278480598402,0.472916182457811,0.0293622981405912
"linear","unbiased",0.535218476191129,0.472916182457811,0.0623022937333179
"walk","const",0.270796856412455,0.348931467708474,-0.0781346112960196
"walk","linear",0.300896442422059,0.348931467708474,-0.0480350252864149
"walk","walk",0.299543047199475,0.348931467708474,-0.0493884205089989
"walk","unbiased",0.325428266162283,0.348931467708474,-0.0235032015461911
"constant","const",0.855520908440873,0.871016681967094,-0.0154957735262214
"constant","linear",0.853306020756495,0.871016681967094,-0.0177106612105994
"constant","walk",0.851629983014154,0.871016681967094,-0.01938669895294
"constant","unbiased",0.837722486826273,0.871016681967094,-0.0332941951408213
"linear","const",0.176187403169028,0.153722547624951,0.0224648555440774
"linear","linear",0.155047788258007,0.153722547624951,0.00132524063305686
"linear","walk",0.165304822668824,0.153722547624951,0.0115822750438735
"linear","unbiased",0.121767548233054,0.153722547624951,-0.0319549993918969
"walk","const",0.884514130120193,0.910058434486582,-0.025544304366389
"walk","linear",0.901391106963541,0.910058434486582,-0.00866732752304011
"walk","walk",0.890889008686665,0.910058434486582,-0.0191694257999161
"walk","unbiased",0.901529285241951,0.910058434486582,-0.00852914924463066
"constant","const",0.572461969052842,0.573731832149635,-0.00126986309679256
"constant","linear",0.565514298145683,0.573731832149635,-0.0082175340039522
"constant","walk",0.56362173795591,0.573731832149635,-0.0101100941937248
"constant","unbiased",0.558725814658106,0.573731832149635,-0.0150060174915293
"linear","const",0.645964395852237,0.65343789223609,-0.00747349638385297
"linear","linear",0.671476174121554,0.65343789223609,0.0180382818854636
"linear","walk",0.673803104083249,0.65343789223609,0.0203652118471587
"linear","unbiased",0.672031625811089,0.65343789223609,0.0185937335749986
"walk","const",0.392486107883702,0.389580762076794,0.00290534580690827
"walk","linear",0.395870047758987,0.389580762076794,0.00628928568219295
"walk","walk",0.347858216369684,0.389580762076794,-0.0417225457071104
"walk","unbiased",0.327638065785466,0.389580762076794,-0.0619426962913278
"constant","const",0.513817297640658,0.505943298589498,0.00787399905115949
"constant","linear",0.501566347530538,0.505943298589498,-0.00437695105895985
"constant","walk",0.508253337849633,0.505943298589498,0.00231003926013484
"constant","unbiased",0.481869534598644,0.505943298589498,-0.0240737639908546
"linear","const",0.377870858972411,0.396818564066283,-0.0189477050938712
"linear","linear",0.430917777665076,0.396818564066283,0.0340992135987931
"linear","walk",0.422782285759453,0.396818564066283,0.0259637216931703
"linear","unbiased",0.46643534277203,0.396818564066283,0.069616778705747
"walk","const",0.0728139529206935,0.0722724503752794,0.000541502545414102
"walk","linear",0.0696435366348883,0.0722724503752794,-0.00262891374039109
"walk","walk",0.0738592800325296,0.0722724503752794,0.00158682965725016
"walk","unbiased",0.0848169833667117,0.0722724503752794,0.0125445329914323
"constant","const",0.421114886981803,0.385968601934916,0.0351462850468877
"constant","linear",0.475516255941044,0.385968601934916,0.0895476540061285
"constant","walk",0.440083130228111,0.385968601934916,0.0541145282931947
"constant","unbiased",0.454947033033354,0.385968601934916,0.0689784310984386
"linear","const",0.561116321512535,0.546001853602368,0.0151144679101667
"linear","linear",0.551649391119448,0.546001853602368,0.00564753751708014
"linear","walk",0.547426937609538,0.546001853602368,0.00142508400716923
"linear","unbiased",0.523700927410954,0.546001853602368,-0.0223009261914144
"walk","const",0.0538049100862877,0.0698334599616876,-0.0160285498753999
"walk","linear",0.0589400922668859,0.0698334599616876,-0.0108933676948016
"walk","walk",0.0583885048815719,0.0698334599616876,-0.0114449550801157
"walk","unbiased",0.0631339908807873,0.0698334599616876,-0.00669946908090026
"constant","const",0.35954112544002,0.361789252707797,-0.00224812726777679
"constant","linear",0.348079387498669,0.361789252707797,-0.0137098652091278
"constant","walk",0.352072628600873,0.361789252707797,-0.00971662410692381
"constant","unbiased",0.316964294172752,0.361789252707797,-0.0448249585350453
"linear","const",0.0100859007184729,0.00736394780695108,0.0027219529115218
"linear","linear",0.0124000648417224,0.00736394780695108,0.00503611703477135
"linear","walk",0.0107232665424819,0.00736394780695108,0.00335931873553083
"linear","unbiased",0.0214735246573142,0.00736394780695108,0.0141095768503631
"walk","const",0.55868443574731,0.535009355629947,0.0236750801173633
"walk","linear",0.567823715719484,0.535009355629947,0.0328143600895373
"walk","walk",0.570957484985096,0.535009355629947,0.0359481293551493
"walk","unbiased",0.555516610498961,0.535009355629947,0.0205072548690139
"constant","const",0.627173475852079,0.625547565341486,0.00162591051059247
"constant","linear",0.668547333219693,0.625547565341486,0.042999767878207
"constant","walk",0.635876721421121,0.625547565341486,0.0103291560796348
"constant","unbiased",0.65121116377678,0.625547565341486,0.0256635984352932
"linear","const",0.611077106819748,0.520112327317441,0.0909647795023076
"linear","linear",0.584654877014446,0.520112327317441,0.0645425496970057
"linear","walk",0.607683443670486,0.520112327317441,0.0875711163530456
"linear","unbiased",0.598965583182017,0.520112327317441,0.0788532558645763
"walk","const",0.311498162116904,0.408238729943322,-0.0967405678264181
"walk","linear",0.302852134806215,0.408238729943322,-0.105386595137107
"walk","walk",0.304344891236533,0.408238729943322,-0.103893838706789
"walk","unbiased",0.274411564387708,0.408238729943322,-0.133827165555614
"constant","const",0.358615709448174,0.357069957407547,0.00154575204062707
"constant","linear",0.378531232285914,0.357069957407547,0.0214612748783667
"constant","walk",0.365856682139505,0.357069957407547,0.00878672473195807
"constant","unbiased",0.394170205380514,0.357069957407547,0.0371002479729672
"linear","const",0.363217153362665,0.336814954835261,0.0264021985274039
"linear","linear",0.33980826733045,0.336814954835261,0.00299331249518864
"linear","walk",0.344795437910878,0.336814954835261,0.00798048307561727
"linear","unbiased",0.294479855866042,0.336814954835261,-0.0423350989692192
"walk","const",0.430727335354883,0.404234316215083,0.0264930191397994
"walk","linear",0.415085783325289,0.404234316215083,0.0108514671102057
"walk","walk",0.445089500463399,0.404234316215083,0.0408551842483151
"walk","unbiased",0.456937715483197,0.404234316215083,0.0527033992681135
"constant","const",0.865248865942175,0.885308616300563,-0.0200597503583878
"constant","linear",0.841096747180724,0.885308616300563,-0.0442118691198387
"constant","walk",0.854449732184538,0.885308616300563,-0.0308588841160248
"constant","unbiased",0.829072181949832,0.885308616300563,-0.0562364343507306
"linear","const",0.492437566003786,0.508052634059381,-0.015615068055595
"linear","linear",0.547023707493045,0.508052634059381,0.0389710734336632
"linear","walk",0.504067964165763,0.508052634059381,-0.00398466989361823
"linear","unbiased",0.498873163938496,0.508052634059381,-0.00917947012088532
"walk","const",0.09314733912466,0.120357887252154,-0.027210548127494
"walk","linear",0.0845294195848744,0.120357887252154,-0.0358284676672795
"walk","walk",0.0832670983399659,0.120357887252154,-0.037090788912188
"walk","unbiased",0.0826082602263553,0.120357887252154,-0.0377496270257986
"constant","const",0.45262874049493,0.473703526290429,-0.0210747857954986
"constant","linear",0.470543523986254,0.473703526290429,-0.00316000230417424
"constant","walk",0.461170247176158,0.473703526290429,-0.0125332791142705
"constant","unbiased",0.489349437006569,0.473703526290429,0.0156459107161405
"linear","const",0.232382963292511,0.162968828524087,0.069414134768424
"linear","linear",0.184154966179649,0.162968828524087,0.0211861376555612
"linear","walk",0.202900773479855,0.162968828524087,0.0399319449557671
"linear","unbiased",0.180303978733014,0.162968828524087,0.0173351502089262
"walk","const",0.390116187856313,0.452884437206622,-0.0627682493503092
"walk","linear",0.423686703304654,0.452884437206622,-0.0291977339019676
"walk","walk",0.419659566337476,0.452884437206622,-0.0332248708691463
"walk","unbiased",0.423713982715276,0.452884437206622,-0.0291704544913455
"constant","const",0.324631756417644,0.344365583949206,-0.0197338275315619
"constant","linear",0.343483914425438,0.344365583949206,-0.000881669523768003
"constant","walk",0.329266276051076,0.344365583949206,-0.0150993078981299
"constant","unbiased",0.306969577043751,0.344365583949206,-0.0373960069054546
"linear","const",0.656968474784712,0.63897350746865,0.0179949673160625
"linear","linear",0.639893768661091,0.63897350746865,0.000920261192441596
"linear","walk",0.654655917696804,0.63897350746865,0.0156824102281541
"linear","unbiased",0.655163655778559,0.63897350746865,0.0161901483099092
"walk","const",0.295121097151852,0.277233207977709,0.0178878891741437
"walk","linear",0.214477340202405,0.277233207977709,-0.0627558677753033
"walk","walk",0.240648245796498,0.277233207977709,-0.036584962181211
"walk","unbiased",0.214376095964666,0.277233207977709,-0.0628571120130426
"constant","const",0.561169839984225,0.563537960578563,-0.00236812059433777
"constant","linear",0.586350278021014,0.563537960578563,0.0228123174424509
"constant","walk",0.568089308732023,0.563537960578563,0.00455134815346014
"constant","unbiased",0.584727168538247,0.563537960578563,0.0211892079596846
"linear","const",0.716152317729482,0.747080022224638,-0.0309277044951555
"linear","linear",0.717932617519289,0.747080022224638,-0.0291474047053487
"linear","walk",0.716475132889633,0.747080022224638,-0.0306048893350044
"linear","unbiased",0.714584495628679,0.747080022224638,-0.0324955265959586
"walk","const",0.904241324600935,0.907208534621672,-0.00296721002073741
"walk","linear",0.873945779404827,0.907208534621672,-0.033262755216845
"walk","walk",0.891820169135692,0.907208534621672,-0.01538836548598
"walk","unbiased",0.884853967767723,0.907208534621672,-0.0223545668539498
"constant","const",0.242012951077452,0.239814224706688,0.00219872637076485
"constant","linear",0.262907100581527,0.239814224706688,0.0230928758748398
"constant","walk",0.248327939266653,0.239814224706688,0.00851371455996591
"constant","unbiased",0.25795577461915,0.239814224706688,0.0181415499124623
"linear","const",0.935908723451032,0.920115224570851,0.0157934988801802
"linear","linear",0.895533817084071,0.920115224570851,-0.0245814074867808
"linear","walk",0.919047627585091,0.920115224570851,-0.00106759698575998
"linear","unbiased",0.914330253631596,0.920115224570851,-0.0057849709392549
"walk","const",0.873311895315891,0.848965859524426,0.0243460357914649
"walk","linear",0.868498297552655,0.848965859524426,0.0195324380282287
"walk","walk",0.865547524383494,0.848965859524426,0.0165816648590675
"walk","unbiased",0.856328614726681,0.848965859524426,0.00736275520225482
"constant","const",0.646060424530543,0.672460857675223,-0.0264004331446799
"constant","linear",0.686826347826744,0.672460857675223,0.0143654901515219
"constant","walk",0.665030094497548,0.672460857675223,-0.00743076317767455
"constant","unbiased",0.697560795606937,0.672460857675223,0.0250999379317146
"linear","const",0.668608877665755,0.676306128075213,-0.0076972504094579
"linear","linear",0.672236728653607,0.676306128075213,-0.00406939942160633
"linear","walk",0.668793767956277,0.676306128075213,-0.0075123601189363
"linear","unbiased",0.649350214260022,0.676306128075213,-0.0269559138151914
"walk","const",0.391656525541505,0.417824287933521,-0.0261677623920161
"walk","linear",0.427904410083508,0.417824287933521,0.0100801221499875
"walk","walk",0.404987626764958,0.417824287933521,-0.0128366611685627
"walk","unbiased",0.429393041327053,0.417824287933521,0.0115687533935325
"constant","const",0.18405704494289,0.192905296495778,-0.0088482515528879
"constant","linear",0.158055658471203,0.192905296495778,-0.0348496380245754
"constant","walk",0.176384114549475,0.192905296495778,-0.0165211819463037
"constant","unbiased",0.170775455481253,0.192905296495778,-0.0221298410145258
"linear","const",0.481149991665245,0.466897117783966,0.0142528738812789
"linear","linear",0.508029237655845,0.466897117783966,0.0411321198718792
"linear","walk",0.504057010721997,0.466897117783966,0.0371598929380312
"linear","unbiased",0.536146621886365,0.466897117783966,0.0692495041023989
"walk","const",0.867353075894021,0.870433884160186,-0.00308080826616508
"walk","linear",0.869293718188709,0.870433884160186,-0.00114016597147648
"walk","walk",0.872082293219719,0.870433884160186,0.00164840905953256
"walk","unbiased",0.883875051058756,0.870433884160186,0.0134411668985701
"constant","const",0.185878015461938,0.187228782878969,-0.00135076741703111
"constant","linear",0.186056987084712,0.187228782878969,-0.00117179579425691
"constant","walk",0.185536813363496,0.187228782878969,-0.0016919695154729
"constant","unbiased",0.16995955479084,0.187228782878969,-0.0172692280881296
"linear","const",0.362747706754183,0.363000791210096,-0.000253084455913155
"linear","linear",0.422046894495574,0.363000791210096,0.0590461032854784
"linear","walk",0.385302818824279,0.363000791210096,0.0223020276141827
"linear","unbiased",0.423981245341917,0.363000791210096,0.0609804541318206
"walk","const",0.0188942689416758,0.0127474736031641,0.00614679533851172
"walk","linear",0.0315915211982947,0.0127474736031641,0.0188440475951306
"walk","walk",0.0205968529327993,0.0127474736031641,0.00784937932963519
"walk","unbiased",0.025041254089872,0.0127474736031641,0.0122937804867079
"constant","const",0.165362222727295,0.133395106780836,0.0319671159464588
"constant","linear",0.133574652286372,0.133395106780836,0.000179545505535561
"constant","walk",0.156778091375752,0.133395106780836,0.0233829845949159
"constant","unbiased",0.119641793049691,0.133395106780836,-0.0137533137311459
"linear","const",0.389344255705806,0.428074379674058,-0.0387301239682522
"linear","linear",0.409682265622429,0.428074379674058,-0.0183921140516292
"linear","walk",0.408829763497273,0.428074379674058,-0.0192446161767856
"linear","unbiased",0.410827732663921,0.428074379674058,-0.0172466470101375
"walk","const",0.423459801005047,0.412224096076946,0.0112357049281009
"walk","linear",0.40945426123474,0.412224096076946,-0.00276983484220672
"walk","walk",0.392867055440876,0.412224096076946,-0.0193570406360699
"walk","unbiased",0.365016811892733,0.412224096076946,-0.0472072841842136
"constant","const",0.224132584916536,0.195392885726758,0.0287396991897773
"constant","linear",0.213751390528859,0.195392885726758,0.0183585048021006
"constant","walk",0.222868634418565,0.195392885726758,0.0274757486918068
"constant","unbiased",0.198585449838472,0.195392885726758,0.00319256411171329
"linear","const",0.899515076995161,0.828713194019254,0.0708018829759068
"linear","linear",0.853571677956465,0.828713194019254,0.0248584839372109
"linear","walk",0.871401570942805,0.828713194019254,0.0426883769235508
"linear","unbiased",0.858229139998691,0.828713194019254,0.0295159459794372
"walk","const",0.16454119575341,0.17507189069421,-0.0105306949407999
"walk","linear",0.193286798329661,0.17507189069421,0.0182149076354511
"walk","walk",0.172198624880993,0.17507189069421,-0.00287326581321665
"walk","unbiased",0.196446947940676,0.17507189069421,0.0213750572464659
"constant","const",0.642430178691802,0.64588426378126,-0.0034540850894581
"constant","linear",0.642139221674009,0.64588426378126,-0.00374504210725057
"constant","walk",0.640565977152495,0.64588426378126,-0.00531828662876499
"constant","unbiased",0.640204148916619,0.64588426378126,-0.00568011486464126
"linear","const",0.716015359119378,0.712970560466392,0.0030447986529859
"linear","linear",0.643715510247315,0.712970560466392,-0.0692550502190771
"linear","walk",0.685227886367277,0.712970560466392,-0.0277426740991152
"linear","unbiased",0.665183893764633,0.712970560466392,-0.0477866667017585
"walk","const",0.321700072238439,0.370971441065678,-0.0492713688272387
"walk","linear",0.330653251930718,0.370971441065678,-0.0403181891349603
"walk","walk",0.32350609316951,0.370971441065678,-0.0474653478961681
"walk","unbiased",0.339025158967941,0.370971441065678,-0.0319462820977371
"constant","const",0.284179497109397,0.284038056868326,0.000141440241071267
"constant","linear",0.265396756543152,0.284038056868326,-0.0186413003251735
"constant","walk",0.278262059078386,0.284038056868326,-0.0057759977899402
"constant","unbiased",0.258252033262875,0.284038056868326,-0.0257860236054507
"linear","const",0.930529461704479,0.919828092388091,0.0107013693163885
"linear","linear",0.94249472279767,0.919828092388091,0.0226666304095792
"linear","walk",0.93913509412727,0.919828092388091,0.0193070017391794
"linear","unbiased",0.949303156548636,0.919828092388091,0.0294750641605454
"walk","const",0.321850279651027,0.203546532348321,0.118303747302706
"walk","linear",0.286772566349092,0.203546532348321,0.0832260340007704
"walk","walk",0.281369349914052,0.203546532348321,0.0778228175657307
"walk","unbiased",0.257187302200842,0.203546532348321,0.0536407698525206
"constant","const",0.304884406306128,0.322088084677782,-0.0172036783716537
"constant","linear",0.289791848765692,0.322088084677782,-0.0322962359120892
"constant","walk",0.304461748715574,0.322088084677782,-0.0176263359622077
"constant","unbiased",0.285622946173226,0.322088084677782,-0.0364651385045561
"linear","const",0.275518217642928,0.263584642830321,0.0119335748126069
"linear","linear",0.263050750525579,0.263584642830321,-0.000533892304741712
"linear","walk",0.273216317132269,0.263584642830321,0.00963167430194867
"linear","unbiased",0.289093806793351,0.263584642830321,0.0255091639630298
"walk","const",0.306449892827484,0.261122089964126,0.045327802863359
"walk","linear",0.334773205528255,0.261122089964126,0.0736511155641295
"walk","walk",0.312194660639419,0.261122089964126,0.0510725706752931
"walk","unbiased",0.312575367817198,0.261122089964126,0.0514532778530724
"constant","const",0.333459177436738,0.37422900080616,-0.0407698233694219
"constant","linear",0.351220255403468,0.37422900080616,-0.0230087454026912
"constant","walk",0.337679361595688,0.37422900080616,-0.0365496392104711
"constant","unbiased",0.375201887101624,0.37422900080616,0.000972886295464714
"linear","const",0.128834950492058,0.116751114940707,0.0120838355513509
"linear","linear",0.138427574000881,0.116751114940707,0.0216764590601742
"linear","walk",0.127303645986707,0.116751114940707,0.0105525310460007
"linear","unbiased",0.11324295778133,0.116751114940707,-0.00350815715937658
"walk","const",0.899871505157196,0.899748869982472,0.000122635174724439
"walk","linear",0.886099129084926,0.899748869982472,-0.0136497408975459
"walk","walk",0.893349831406292,0.899748869982472,-0.00639903857617974
"walk","unbiased",0.881288477062536,0.899748869982472,-0.0184603929199357
"constant","const",0.176530468474259,0.176632084043973,-0.00010161556971397
"constant","linear",0.203759269467261,0.176632084043973,0.0271271854232881
"constant","walk",0.180085829236412,0.176632084043973,0.0034537451924391
"constant","unbiased",0.148471340214813,0.176632084043973,-0.0281607438291598
"linear","const",0.727322780216286,0.678549041224372,0.0487737389919133
"linear","linear",0.680791443610245,0.678549041224372,0.00224240238587226
"linear","walk",0.709143092956309,0.678549041224372,0.0305940517319367
"linear","unbiased",0.697043443442267,0.678549041224372,0.0184944022178941
"walk","const",0.260917994705022,0.263645045870761,-0.00272705116573918
"walk","linear",0.186688315497354,0.263645045870761,-0.0769567303734076
"walk","walk",0.212472000444377,0.263645045870761,-0.0511730454263848
"walk","unbiased",0.217358767923046,0.263645045870761,-0.0462862779477153
"constant","const",0.975818063697933,0.977373204883912,-0.00155514118597944
"constant","linear",0.982844188629469,0.977373204883912,0.00547098374555721
"constant","walk",0.976247543101674,0.977373204883912,-0.00112566178223816
"constant","unbiased",0.976810916043553,0.977373204883912,-0.00056228884035936
"linear","const",0.853585733291173,0.839270785815773,0.0143149474754007
"linear","linear",0.868361088062543,0.839270785815773,0.0290903022467708
"linear","walk",0.860663991433239,0.839270785815773,0.0213932056174659
"linear","unbiased",0.86913122995281,0.839270785815773,0.0298604441370374
"walk","const",0.411166650503124,0.397201283017925,0.0139653674851982
"walk","linear",0.409980116918552,0.397201283017925,0.0127788339006272
"walk","walk",0.406275495150776,0.397201283017925,0.0090742121328507
"walk","unbiased",0.410629229399119,0.397201283017925,0.0134279463811939
"constant","const",0.905343423968756,0.909103265939066,-0.00375984197031054
"constant","linear",0.89506638523961,0.909103265939066,-0.0140368806994564
"constant","walk",0.900718792049586,0.909103265939066,-0.00838447388948049
"constant","unbiased",0.902064670363736,0.909103265939066,-0.00703859557533004
"linear","const",0.481125282747008,0.436055004549245,0.045070278197763
"linear","linear",0.434321713203497,0.436055004549245,-0.00173329134574846
"linear","walk",0.472903177999645,0.436055004549245,0.0368481734503998
"linear","unbiased",0.48472297552869,0.436055004549245,0.0486679709794454
"walk","const",0.851781831095496,0.865255996454938,-0.0134741653594419
"walk","linear",0.86335513356527,0.865255996454938,-0.00190086288966795
"walk","walk",0.87083869448814,0.865255996454938,0.00558269803320177
"walk","unbiased",0.884308683579859,0.865255996454938,0.0190526871249213
"constant","const",0.751072790303316,0.764682344237693,-0.0136095539343766
"constant","linear",0.764656696321767,0.764682344237693,-2.56479159260747e-05
"constant","walk",0.751824830623621,0.764682344237693,-0.0128575136140718
"constant","unbiased",0.7484969215996,0.764682344237693,-0.0161854226380933
"linear","const",0.389717926203388,0.339876336837515,0.0498415893658731
"linear","linear",0.38391350048317,0.339876336837515,0.044037163645655
"linear","walk",0.389132638873457,0.339876336837515,0.0492563020359426
"linear","unbiased",0.381777317908267,0.339876336837515,0.0419009810707517
"walk","const",0.624104755485753,0.616035771704581,0.0080689837811726
"walk","linear",0.609234007414543,0.616035771704581,-0.00680176429003732
"walk","walk",0.616917836951586,0.616035771704581,0.000882065247005626
"walk","unbiased",0.585164973616617,0.616035771704581,-0.0308707980879637
"constant","const",0.586924476073703,0.596554298464386,-0.00962982239068344
"constant","linear",0.562450992182824,0.596554298464386,-0.034103306281562
"constant","walk",0.583672117202024,0.596554298464386,-0.0128821812623622
"constant","unbiased",0.591359327823528,0.596554298464386,-0.00519497064085839
"linear","const",0.199702486592633,0.216076048418877,-0.0163735618262448
"linear","linear",0.172932491271927,0.216076048418877,-0.0431435571469503
"linear","walk",0.192794927751846,0.216076048418877,-0.0232811206670318
"linear","unbiased",0.176118562371177,0.216076048418877,-0.0399574860477004
"walk","const",0.846591047468618,0.870320219666862,-0.0237291721982444
"walk","linear",0.821302405786451,0.870320219666862,-0.0490178138804114
"walk","walk",0.834012951958074,0.870320219666862,-0.0363072677087884
"walk","unbiased",0.832392940565448,0.870320219666862,-0.0379272791014145
"constant","const",0.68707563264564,0.670022781735635,0.0170528509100055
"constant","linear",0.647503682017081,0.670022781735635,-0.0225190997185541
"constant","walk",0.662869533522037,0.670022781735635,-0.00715324821359753
"constant","unbiased",0.639317066122287,0.670022781735635,-0.030705715613348
"linear","const",0.167229384869435,0.161499739929522,0.00572964493991229
"linear","linear",0.159855865140612,0.161499739929522,-0.00164387478891068
"linear","walk",0.160234389932017,0.161499739929522,-0.00126534999750524
"linear","unbiased",0.135333970940281,0.161499739929522,-0.026165768989241
"walk","const",0.578722261825455,0.65097850196472,-0.0722562401392653
"walk","linear",0.658940559571057,0.65097850196472,0.00796205760633717
"walk","walk",0.61581909157367,0.65097850196472,-0.0351594103910499
"walk","unbiased",0.665929327872451,0.65097850196472,0.0149508259077314
"constant","const",0.180004054126138,0.182232235312831,-0.00222818118669277
"constant","linear",0.187152369349046,0.182232235312831,0.00492013403621488
"constant","walk",0.184339116403657,0.182232235312831,0.00210688109082591
"constant","unbiased",0.214247558779957,0.182232235312831,0.0320153234671262
"linear","const",0.160389580593111,0.147975495059305,0.0124140855338064
"linear","linear",0.140681586060091,0.147975495059305,-0.00729390899921387
"linear","walk",0.151823105016722,0.147975495059305,0.00384760995741695
"linear","unbiased",0.136543748273826,0.147975495059305,-0.0114317467854787
"walk","const",0.526193380427886,0.542054054533109,-0.0158606741052233
"walk","linear",0.506304686045192,0.542054054533109,-0.0357493684879172
"walk","walk",0.519477604632365,0.542054054533109,-0.0225764499007447
"walk","unbiased",0.495227468733377,0.542054054533109,-0.0468265857997324
"constant","const",0.064905260011769,0.0633792251957113,0.00152603481605765
"constant","linear",0.0750850335917886,0.0633792251957113,0.0117058083960773
"constant","walk",0.0719242282115184,0.0633792251957113,0.00854500301580705
"constant","unbiased",0.106238766497376,0.0633792251957113,0.042859541301665
"linear","const",0.411452535811507,0.354432928524019,0.0570196072874884
"linear","linear",0.381385650056718,0.354432928524019,0.0269527215326995
"linear","walk",0.392563717817104,0.354432928524019,0.0381307892930848
"linear","unbiased",0.396637927513079,0.354432928524019,0.0422049989890597
"walk","const",0.800649169765109,0.85147569687776,-0.0508265271126512
"walk","linear",0.848395410272168,0.85147569687776,-0.00308028660559201
